,0,1,2,3,4
e7618981,0.0,1.0,0.0,0.0,0.0
e6575627,0.0,0.0,0.0,0.0,1.0
e7576905,1.0,1.0,1.0,0.0,0.0
e7621595,1.0,0.0,0.0,0.0,1.0
e7627629,0.0,1.0,0.0,1.0,0.0
e6973419,0.0,1.0,0.0,1.0,0.0
e7561451,0.0,0.0,1.0,0.0,0.0
e7574315,1.0,1.0,1.0,0.0,0.0
e7513907,0.0,1.0,0.0,0.0,0.0
e7513909,0.0,1.0,0.0,0.0,0.0
e7488743,1.0,1.0,0.0,1.0,0.0
e7515379,1.0,1.0,0.0,1.0,0.0
e7607119,0.0,1.0,1.0,1.0,0.0
e900320,0.0,1.0,1.0,1.0,0.0
e7629183,1.0,1.0,0.0,1.0,0.0
e7624543,1.0,1.0,1.0,1.0,1.0
e7603003,1.0,1.0,0.0,1.0,1.0
e6977293,0.0,1.0,0.0,1.0,0.0
e7498539,0.0,0.0,1.0,0.0,1.0
e6806885,1.0,0.0,0.0,0.0,0.0
e6838557,0.0,1.0,0.0,0.0,0.0
e7189001,1.0,1.0,0.0,0.0,0.0
e964750,0.0,1.0,1.0,0.0,0.0
e6761011,1.0,0.0,0.0,0.0,0.0
e7572627,1.0,0.0,1.0,0.0,1.0
e6525857,0.0,0.0,1.0,0.0,1.0
e6820413,1.0,0.0,0.0,0.0,0.0
e6991373,0.0,0.0,1.0,0.0,1.0
e7471549,0.0,0.0,1.0,0.0,0.0
e7576777,1.0,1.0,1.0,1.0,1.0
e7555241,1.0,1.0,1.0,1.0,0.0
e6502651,1.0,0.0,0.0,0.0,0.0
e7625251,1.0,1.0,0.0,1.0,0.0
e7501517,1.0,1.0,0.0,0.0,0.0
e7337945,1.0,0.0,0.0,1.0,1.0
e6768239,0.0,0.0,0.0,0.0,1.0
e7594985,1.0,1.0,1.0,1.0,0.0
e934640,0.0,0.0,1.0,0.0,0.0
e7447149,1.0,1.0,0.0,1.0,0.0
e6999429,1.0,0.0,0.0,1.0,0.0
e914110,1.0,0.0,0.0,0.0,0.0
e7177569,0.0,1.0,0.0,1.0,0.0
e7506751,0.0,0.0,0.0,1.0,0.0
e7286381,1.0,0.0,1.0,1.0,0.0
e6552619,1.0,0.0,0.0,0.0,0.0
e7583551,0.0,1.0,0.0,0.0,1.0
e7632519,0.0,1.0,1.0,0.0,1.0
e7624257,0.0,0.0,1.0,0.0,1.0
e6761461,1.0,1.0,0.0,0.0,0.0
e6724557,0.0,1.0,0.0,0.0,0.0
e6830675,1.0,0.0,0.0,0.0,0.0
e913404,1.0,0.0,0.0,0.0,0.0
e6530363,0.0,1.0,0.0,0.0,0.0
e6597735,0.0,0.0,0.0,1.0,0.0
e6494363,1.0,0.0,0.0,0.0,0.0
e7573367,1.0,1.0,1.0,1.0,1.0
e7471727,1.0,0.0,0.0,0.0,1.0
e7502291,0.0,1.0,0.0,1.0,0.0
e6815553,1.0,0.0,0.0,0.0,0.0
e6984399,0.0,1.0,0.0,0.0,0.0
e7482849,1.0,0.0,0.0,0.0,0.0
e7498993,0.0,1.0,0.0,0.0,0.0
e7498997,0.0,1.0,0.0,0.0,0.0
e7060327,1.0,0.0,0.0,1.0,0.0
e941364,0.0,1.0,0.0,0.0,0.0
e7380449,1.0,0.0,1.0,1.0,0.0
e6824841,0.0,0.0,1.0,0.0,0.0
e7101217,0.0,1.0,1.0,1.0,0.0
e7616913,1.0,1.0,0.0,0.0,0.0
e7423841,0.0,1.0,0.0,0.0,0.0
e899306,1.0,1.0,0.0,0.0,0.0
e7523717,1.0,1.0,1.0,1.0,0.0
e7444995,0.0,1.0,0.0,1.0,0.0
e7504587,0.0,1.0,0.0,1.0,0.0
e7506255,0.0,1.0,0.0,0.0,0.0
e7511053,0.0,0.0,0.0,1.0,0.0
e7564535,1.0,0.0,1.0,0.0,0.0
e6563527,0.0,0.0,1.0,0.0,0.0
e7081153,0.0,1.0,0.0,0.0,1.0
e7479451,0.0,1.0,0.0,0.0,0.0
e7479453,0.0,0.0,1.0,0.0,0.0
e6838713,1.0,0.0,0.0,0.0,0.0
e6843021,0.0,0.0,1.0,0.0,1.0
e6763069,0.0,0.0,1.0,0.0,0.0
e983806,0.0,0.0,0.0,0.0,1.0
e983808,0.0,0.0,1.0,0.0,0.0
e7013939,0.0,1.0,0.0,1.0,0.0
e975522,0.0,1.0,0.0,0.0,0.0
e931866,1.0,0.0,0.0,0.0,0.0
e896594,0.0,1.0,1.0,0.0,0.0
e6812165,0.0,1.0,0.0,0.0,0.0
e7387419,0.0,1.0,1.0,0.0,1.0
e7632071,1.0,0.0,1.0,1.0,0.0
e7633267,0.0,1.0,0.0,0.0,1.0
e7327051,1.0,0.0,0.0,1.0,0.0
e7530433,1.0,0.0,1.0,0.0,1.0
e6582015,1.0,0.0,0.0,0.0,0.0
e963992,0.0,0.0,0.0,0.0,1.0
e6821247,0.0,0.0,0.0,0.0,1.0
e7286487,1.0,0.0,1.0,0.0,1.0
e7449475,0.0,1.0,0.0,1.0,0.0
e7474105,1.0,0.0,1.0,0.0,0.0
e7480321,0.0,0.0,1.0,1.0,1.0
e913932,1.0,0.0,0.0,0.0,0.0
e7496997,0.0,0.0,1.0,0.0,0.0
e7559507,1.0,0.0,0.0,0.0,1.0
e7548661,1.0,1.0,1.0,1.0,0.0
e7635335,0.0,1.0,0.0,0.0,1.0
e7602335,1.0,1.0,1.0,1.0,0.0
e7484833,1.0,0.0,0.0,0.0,0.0
e7249461,1.0,0.0,0.0,0.0,0.0
e1001706,0.0,0.0,0.0,1.0,0.0
e6479907,0.0,0.0,0.0,0.0,1.0
e7421483,1.0,1.0,1.0,1.0,0.0
e7623155,1.0,1.0,1.0,1.0,1.0
e994246,0.0,0.0,0.0,0.0,1.0
e994248,0.0,0.0,1.0,0.0,1.0
e7042427,0.0,0.0,1.0,0.0,1.0
e7502571,0.0,0.0,0.0,0.0,1.0
e6771889,1.0,0.0,0.0,0.0,0.0
e7632379,0.0,0.0,1.0,0.0,1.0
e7298451,1.0,1.0,0.0,0.0,0.0
e6736491,0.0,0.0,0.0,1.0,0.0
e6791779,0.0,0.0,0.0,1.0,0.0
e7321097,1.0,0.0,1.0,0.0,1.0
e7391719,0.0,1.0,1.0,0.0,0.0
e6782207,0.0,1.0,0.0,0.0,0.0
e6798157,0.0,1.0,0.0,0.0,0.0
e7251429,1.0,1.0,1.0,0.0,0.0
e7438697,1.0,1.0,1.0,1.0,1.0
e7491889,0.0,0.0,0.0,1.0,0.0
e7134801,1.0,0.0,0.0,0.0,0.0
e7483129,1.0,0.0,0.0,0.0,0.0
e7585263,0.0,1.0,1.0,1.0,0.0
e7386953,0.0,1.0,0.0,0.0,1.0
e7502371,1.0,0.0,0.0,0.0,0.0
e7026311,1.0,0.0,0.0,1.0,0.0
e7506345,1.0,0.0,0.0,0.0,0.0
e7602253,0.0,1.0,1.0,0.0,0.0
e7627231,0.0,1.0,0.0,0.0,0.0
e6687023,1.0,0.0,0.0,0.0,0.0
e6701261,0.0,0.0,1.0,0.0,0.0
e6231822,0.0,0.0,0.0,1.0,0.0
e922960,0.0,0.0,1.0,0.0,1.0
e6625233,0.0,0.0,0.0,1.0,0.0
e7596887,0.0,1.0,1.0,1.0,1.0
e7580031,1.0,1.0,1.0,0.0,1.0
e7198803,1.0,1.0,0.0,0.0,0.0
e7307779,0.0,0.0,1.0,1.0,1.0
e7262851,0.0,0.0,0.0,1.0,1.0
e6594229,0.0,0.0,0.0,1.0,0.0
e7633355,1.0,1.0,1.0,1.0,1.0
e7492625,1.0,0.0,0.0,0.0,0.0
e6572795,1.0,0.0,0.0,0.0,0.0
e7632933,1.0,0.0,0.0,0.0,0.0
e7227369,1.0,0.0,1.0,0.0,1.0
e7209619,1.0,1.0,0.0,0.0,0.0
e6236418,0.0,0.0,0.0,0.0,1.0
e7498833,0.0,1.0,0.0,0.0,0.0
e962380,0.0,1.0,0.0,0.0,0.0
e6263441,0.0,0.0,0.0,0.0,1.0
e6375057,0.0,1.0,0.0,0.0,1.0
e7415335,1.0,1.0,0.0,1.0,1.0
e886632,0.0,0.0,1.0,0.0,1.0
e6419159,1.0,0.0,0.0,0.0,0.0
e6823869,1.0,0.0,0.0,0.0,0.0
e929792,0.0,0.0,1.0,1.0,1.0
e6263781,0.0,0.0,0.0,1.0,0.0
e6615723,0.0,0.0,1.0,0.0,1.0
e6158816,1.0,0.0,0.0,0.0,0.0
e7002389,0.0,1.0,0.0,1.0,1.0
e7536075,1.0,0.0,1.0,0.0,0.0
e6912575,1.0,1.0,0.0,0.0,0.0
e947182,1.0,0.0,0.0,0.0,0.0
e6815409,1.0,0.0,0.0,0.0,1.0
e7482165,0.0,0.0,1.0,0.0,0.0
e7266457,0.0,1.0,1.0,0.0,0.0
e6559971,0.0,1.0,0.0,0.0,0.0
e6788545,1.0,0.0,0.0,0.0,0.0
e963600,1.0,0.0,0.0,0.0,0.0
e963602,1.0,0.0,0.0,0.0,0.0
e7494251,0.0,0.0,0.0,1.0,0.0
e7541589,0.0,0.0,0.0,1.0,0.0
e7211215,0.0,0.0,0.0,1.0,1.0
e7350117,1.0,1.0,0.0,0.0,0.0
e920374,0.0,1.0,0.0,0.0,0.0
e7492791,1.0,0.0,0.0,0.0,0.0
e7135621,1.0,0.0,0.0,1.0,1.0
e7497303,0.0,1.0,0.0,1.0,0.0
e6772533,0.0,0.0,0.0,1.0,0.0
e6781241,0.0,1.0,0.0,0.0,0.0
e6786605,1.0,0.0,0.0,0.0,0.0
e7630795,1.0,1.0,1.0,1.0,1.0
e7631171,1.0,1.0,1.0,0.0,0.0
e7500941,1.0,0.0,0.0,0.0,0.0
e7228359,1.0,0.0,1.0,0.0,1.0
e904590,1.0,0.0,0.0,0.0,0.0
e6473883,1.0,0.0,0.0,0.0,0.0
e7420289,0.0,1.0,0.0,1.0,0.0
e7621373,0.0,0.0,1.0,0.0,1.0
e7288287,1.0,0.0,1.0,0.0,1.0
e7040847,0.0,1.0,0.0,0.0,0.0
e7473329,1.0,0.0,0.0,0.0,0.0
e7477505,0.0,0.0,1.0,0.0,0.0
e7603395,0.0,1.0,0.0,1.0,0.0
e7312061,1.0,0.0,1.0,0.0,0.0
e7065429,0.0,0.0,0.0,0.0,1.0
e7134429,0.0,0.0,1.0,0.0,1.0
e6540301,0.0,0.0,0.0,1.0,0.0
e7591041,0.0,0.0,1.0,1.0,1.0
e6583799,0.0,1.0,0.0,1.0,0.0
e952672,1.0,0.0,0.0,0.0,0.0
e7474677,0.0,0.0,1.0,0.0,0.0
e6807843,0.0,0.0,0.0,0.0,1.0
e7634665,1.0,1.0,1.0,1.0,1.0
e7621225,1.0,1.0,1.0,1.0,1.0
e6586407,0.0,0.0,0.0,1.0,0.0
e7348451,1.0,0.0,0.0,0.0,1.0
e7352145,1.0,0.0,1.0,0.0,1.0
e6714789,1.0,0.0,0.0,0.0,0.0
e7633055,1.0,1.0,1.0,1.0,1.0
e7445811,0.0,1.0,0.0,1.0,0.0
e6733467,1.0,0.0,0.0,0.0,0.0
e6793437,0.0,0.0,0.0,1.0,0.0
e7567801,0.0,0.0,0.0,1.0,1.0
e7625775,1.0,0.0,0.0,1.0,0.0
e6741331,0.0,0.0,0.0,0.0,1.0
e6976835,1.0,1.0,0.0,0.0,1.0
e7488071,0.0,0.0,0.0,1.0,1.0
e6828725,0.0,0.0,0.0,1.0,0.0
e7482005,0.0,0.0,0.0,1.0,0.0
e6711911,0.0,1.0,0.0,0.0,0.0
e6830141,0.0,0.0,0.0,1.0,0.0
e7151259,0.0,1.0,0.0,1.0,0.0
e7318827,0.0,1.0,0.0,1.0,0.0
e7098819,1.0,1.0,0.0,0.0,1.0
e898626,0.0,1.0,0.0,0.0,0.0
e7041739,0.0,0.0,1.0,0.0,1.0
e7066021,0.0,1.0,1.0,0.0,1.0
e7152077,0.0,1.0,0.0,0.0,1.0
e6801673,0.0,0.0,0.0,0.0,1.0
e7483933,0.0,0.0,1.0,0.0,0.0
e7593525,1.0,1.0,0.0,1.0,1.0
e7606361,0.0,1.0,1.0,1.0,1.0
e7321559,1.0,0.0,0.0,0.0,0.0
e7259111,0.0,0.0,1.0,1.0,1.0
e7479579,0.0,0.0,0.0,1.0,1.0
e7451727,0.0,1.0,0.0,1.0,0.0
e7333893,1.0,0.0,0.0,1.0,0.0
e7605999,1.0,1.0,0.0,1.0,1.0
e7387091,1.0,1.0,0.0,1.0,0.0
e7607573,1.0,1.0,1.0,1.0,1.0
e7628113,0.0,1.0,1.0,0.0,1.0
e7210341,0.0,0.0,1.0,0.0,1.0
e7498455,0.0,0.0,0.0,1.0,0.0
e7481125,0.0,0.0,0.0,1.0,0.0
e7294861,0.0,1.0,0.0,1.0,0.0
e7489701,0.0,0.0,1.0,0.0,0.0
e7446643,1.0,1.0,1.0,1.0,0.0
e7496685,1.0,1.0,1.0,0.0,1.0
e897038,1.0,0.0,1.0,1.0,0.0
e6741195,0.0,0.0,0.0,0.0,1.0
e7551601,1.0,1.0,0.0,0.0,0.0
e7624387,1.0,1.0,1.0,1.0,0.0
e6790945,1.0,1.0,0.0,0.0,0.0
e6262611,0.0,0.0,0.0,0.0,0.0
e7610525,1.0,1.0,1.0,1.0,1.0
e6265335,0.0,0.0,0.0,0.0,1.0
e6774811,0.0,0.0,0.0,0.0,1.0
e7487571,0.0,0.0,1.0,0.0,0.0
e6674021,1.0,0.0,0.0,0.0,0.0
e6234422,1.0,0.0,0.0,0.0,0.0
e7632497,0.0,1.0,0.0,0.0,0.0
e7634993,1.0,0.0,0.0,1.0,0.0
e6950453,1.0,0.0,0.0,1.0,0.0
e6929581,1.0,0.0,0.0,0.0,0.0
e7490529,1.0,0.0,0.0,0.0,0.0
e7027279,1.0,0.0,1.0,0.0,1.0
e6986735,0.0,0.0,1.0,0.0,1.0
e7493763,1.0,0.0,0.0,0.0,0.0
e920962,0.0,0.0,0.0,1.0,1.0
e6750555,1.0,0.0,0.0,0.0,0.0
e7494743,0.0,0.0,0.0,0.0,1.0
e6734765,1.0,0.0,0.0,0.0,0.0
e6681949,1.0,0.0,0.0,0.0,0.0
e6817003,0.0,0.0,0.0,1.0,0.0
e6547389,0.0,0.0,0.0,1.0,0.0
e7154331,0.0,0.0,0.0,0.0,1.0
e896322,0.0,1.0,0.0,0.0,0.0
e6437061,1.0,0.0,0.0,0.0,0.0
e7266463,1.0,1.0,0.0,1.0,0.0
e917744,0.0,0.0,0.0,1.0,0.0
e917746,1.0,0.0,1.0,0.0,0.0
e7488685,1.0,0.0,0.0,0.0,0.0
e7204285,0.0,1.0,0.0,0.0,1.0
e7407067,0.0,1.0,0.0,1.0,0.0
e7613461,1.0,0.0,1.0,0.0,1.0
e7504237,0.0,0.0,1.0,0.0,0.0
e7536033,1.0,0.0,0.0,0.0,1.0
e7536185,1.0,0.0,0.0,0.0,1.0
e7482583,1.0,0.0,0.0,0.0,1.0
e6144180,0.0,0.0,0.0,0.0,1.0
e6581811,1.0,0.0,0.0,0.0,0.0
e6554255,0.0,0.0,0.0,1.0,0.0
e7482487,1.0,0.0,0.0,0.0,0.0
e7366467,0.0,1.0,0.0,0.0,1.0
e7598817,1.0,1.0,0.0,1.0,1.0
e6843585,0.0,0.0,0.0,1.0,0.0
e7410893,1.0,1.0,0.0,1.0,1.0
e7280839,0.0,0.0,1.0,0.0,1.0
e7564559,1.0,1.0,0.0,1.0,0.0
e7630353,1.0,1.0,1.0,1.0,1.0
e6591257,1.0,0.0,0.0,0.0,0.0
e7623039,1.0,0.0,1.0,0.0,0.0
e6407547,0.0,0.0,1.0,0.0,1.0
e985708,0.0,0.0,0.0,0.0,1.0
e6230200,0.0,0.0,1.0,0.0,0.0
e7566671,1.0,1.0,1.0,1.0,1.0
e903782,1.0,0.0,0.0,0.0,0.0
e7479159,1.0,1.0,0.0,1.0,0.0
e7541389,0.0,0.0,1.0,0.0,1.0
e7497673,0.0,0.0,0.0,0.0,1.0
e7502689,0.0,1.0,0.0,0.0,0.0
e931460,0.0,1.0,0.0,0.0,1.0
e6827583,0.0,0.0,0.0,0.0,1.0
e7505839,0.0,1.0,0.0,1.0,0.0
e7573531,1.0,0.0,1.0,0.0,1.0
e7525303,0.0,1.0,0.0,0.0,0.0
e894804,1.0,0.0,1.0,0.0,0.0
e894806,1.0,0.0,0.0,0.0,0.0
e7200417,1.0,0.0,1.0,1.0,0.0
e6993297,1.0,0.0,0.0,0.0,1.0
e7141267,0.0,0.0,1.0,0.0,1.0
e6808065,0.0,0.0,1.0,0.0,0.0
e7593037,1.0,0.0,1.0,0.0,0.0
e7189415,1.0,1.0,0.0,1.0,0.0
e7232715,0.0,0.0,1.0,0.0,1.0
e909232,1.0,0.0,1.0,0.0,1.0
e7452211,0.0,1.0,0.0,1.0,0.0
e6261303,0.0,0.0,1.0,0.0,0.0
e7332757,1.0,0.0,1.0,0.0,1.0
e7474297,1.0,0.0,0.0,0.0,0.0
e7504383,1.0,0.0,0.0,0.0,1.0
e7602509,1.0,1.0,1.0,1.0,1.0
e7124745,1.0,0.0,0.0,1.0,0.0
e6816511,1.0,1.0,0.0,0.0,0.0
e7220301,0.0,0.0,1.0,1.0,0.0
e7490397,1.0,1.0,0.0,1.0,0.0
e7538099,0.0,1.0,0.0,1.0,0.0
e7489175,0.0,1.0,0.0,1.0,0.0
e7539449,0.0,0.0,1.0,0.0,1.0
e7629937,1.0,1.0,0.0,1.0,1.0
e7491715,0.0,1.0,0.0,0.0,0.0
e7621289,0.0,0.0,0.0,1.0,1.0
e6841465,1.0,0.0,1.0,0.0,0.0
e7467887,0.0,1.0,1.0,1.0,1.0
e7487395,0.0,0.0,0.0,1.0,0.0
e6129086,0.0,0.0,1.0,0.0,1.0
e899000,1.0,0.0,1.0,0.0,1.0
e7612329,0.0,1.0,1.0,1.0,0.0
e976686,0.0,0.0,0.0,1.0,0.0
e7621301,0.0,1.0,0.0,1.0,1.0
e7407815,0.0,1.0,0.0,1.0,1.0
e7125339,0.0,1.0,1.0,0.0,0.0
e7237223,1.0,1.0,1.0,0.0,0.0
e7482533,1.0,0.0,0.0,0.0,0.0
e987282,1.0,0.0,0.0,0.0,0.0
e6684279,1.0,0.0,0.0,0.0,0.0
e6773085,0.0,0.0,0.0,0.0,1.0
e7158623,0.0,0.0,1.0,0.0,0.0
e6279491,1.0,0.0,0.0,0.0,0.0
e6926121,1.0,1.0,1.0,1.0,1.0
e6962289,1.0,0.0,1.0,1.0,1.0
e7318749,1.0,0.0,0.0,1.0,0.0
e969290,0.0,0.0,0.0,1.0,0.0
e969292,0.0,0.0,1.0,0.0,0.0
e6362297,0.0,0.0,1.0,1.0,0.0
e7216521,1.0,0.0,1.0,0.0,1.0
e917258,0.0,0.0,1.0,1.0,1.0
e7430137,0.0,1.0,0.0,0.0,0.0
e7632861,0.0,1.0,0.0,1.0,1.0
e6818861,0.0,0.0,0.0,0.0,1.0
e6543843,0.0,0.0,1.0,0.0,1.0
e892220,0.0,1.0,0.0,0.0,0.0
e6399635,0.0,0.0,0.0,0.0,1.0
e7629375,1.0,1.0,1.0,1.0,1.0
e7204721,1.0,0.0,1.0,0.0,1.0
e7504109,0.0,1.0,0.0,1.0,0.0
e6335803,1.0,0.0,0.0,0.0,0.0
e7228783,0.0,1.0,0.0,1.0,0.0
e7606705,1.0,1.0,0.0,0.0,1.0
e6591097,0.0,1.0,0.0,1.0,0.0
e7116805,1.0,0.0,0.0,0.0,1.0
e7633791,1.0,1.0,0.0,1.0,1.0
e6814079,1.0,0.0,1.0,0.0,0.0
e6815311,0.0,0.0,0.0,1.0,0.0
e7497193,1.0,0.0,1.0,1.0,0.0
e7114175,1.0,0.0,0.0,0.0,0.0
e7397257,0.0,1.0,0.0,1.0,0.0
e6786483,1.0,0.0,1.0,0.0,0.0
e6809611,0.0,1.0,0.0,1.0,1.0
e6714515,0.0,1.0,0.0,0.0,0.0
e6415131,0.0,0.0,0.0,1.0,0.0
e7596321,1.0,1.0,0.0,1.0,0.0
e962826,1.0,0.0,0.0,0.0,0.0
e6749107,1.0,0.0,0.0,0.0,0.0
e6166370,1.0,0.0,1.0,0.0,0.0
e7091601,1.0,0.0,0.0,0.0,0.0
e7432723,1.0,1.0,1.0,1.0,1.0
e7547175,0.0,1.0,1.0,1.0,0.0
e6625285,0.0,0.0,1.0,0.0,0.0
e7533615,0.0,0.0,1.0,0.0,0.0
e974458,1.0,1.0,0.0,0.0,0.0
e7363201,0.0,0.0,1.0,1.0,1.0
e6836725,1.0,0.0,0.0,0.0,0.0
e7564301,1.0,1.0,0.0,1.0,0.0
e6691477,1.0,0.0,0.0,0.0,0.0
e7483679,1.0,0.0,0.0,0.0,0.0
e7633971,0.0,0.0,1.0,0.0,1.0
e7635451,1.0,1.0,0.0,1.0,0.0
e6496611,1.0,0.0,0.0,0.0,0.0
e6244275,0.0,0.0,1.0,0.0,0.0
e7416679,1.0,1.0,1.0,0.0,1.0
e7629003,1.0,1.0,1.0,1.0,1.0
e7585199,0.0,1.0,1.0,1.0,1.0
e6721377,0.0,0.0,1.0,0.0,1.0
e7595073,1.0,0.0,1.0,1.0,1.0
e7174107,0.0,0.0,1.0,0.0,0.0
e7377217,1.0,0.0,1.0,1.0,1.0
e6820633,1.0,0.0,0.0,0.0,0.0
e7592707,1.0,0.0,1.0,0.0,1.0
e7433197,1.0,1.0,0.0,1.0,0.0
e6667241,0.0,1.0,0.0,1.0,1.0
e7003385,0.0,0.0,1.0,1.0,0.0
e7531703,0.0,0.0,0.0,1.0,0.0
e7301835,0.0,1.0,0.0,1.0,0.0
e7587407,0.0,1.0,0.0,1.0,0.0
e6834241,0.0,0.0,1.0,0.0,0.0
e7424019,0.0,1.0,0.0,1.0,1.0
e7574467,0.0,1.0,1.0,1.0,1.0
e7082351,1.0,0.0,1.0,0.0,1.0
e6636811,1.0,0.0,0.0,0.0,0.0
e7369075,0.0,0.0,1.0,0.0,1.0
e6807523,1.0,1.0,1.0,1.0,1.0
e918900,1.0,0.0,0.0,0.0,0.0
e6771791,1.0,0.0,0.0,0.0,0.0
e899320,1.0,1.0,1.0,1.0,1.0
e7619093,1.0,1.0,1.0,1.0,1.0
e1009104,1.0,0.0,0.0,0.0,0.0
e7485675,1.0,1.0,1.0,1.0,0.0
e6741289,0.0,0.0,0.0,1.0,0.0
e7593103,1.0,1.0,1.0,0.0,0.0
e7472641,0.0,0.0,0.0,0.0,1.0
e7487617,0.0,0.0,1.0,0.0,0.0
e6375157,1.0,0.0,0.0,0.0,0.0
e6939327,0.0,1.0,0.0,0.0,0.0
e6693673,0.0,0.0,0.0,1.0,0.0
e7528769,1.0,1.0,0.0,1.0,0.0
e7495761,0.0,0.0,0.0,0.0,1.0
e7606519,1.0,0.0,1.0,0.0,1.0
e7615351,0.0,1.0,0.0,1.0,0.0
e7620859,0.0,0.0,1.0,0.0,1.0
e6789899,1.0,1.0,0.0,0.0,1.0
e888372,0.0,0.0,0.0,0.0,1.0
e7480411,0.0,0.0,1.0,0.0,1.0
e6637913,0.0,0.0,0.0,0.0,1.0
e7280841,0.0,0.0,0.0,0.0,1.0
e6723081,0.0,0.0,0.0,1.0,0.0
e7632943,1.0,1.0,1.0,1.0,1.0
e976822,0.0,1.0,0.0,0.0,0.0
e6254507,1.0,0.0,0.0,0.0,0.0
e7628509,0.0,1.0,1.0,0.0,1.0
e6719663,0.0,0.0,0.0,0.0,1.0
e7500763,1.0,0.0,0.0,0.0,0.0
e923144,1.0,0.0,0.0,0.0,0.0
e7490623,1.0,0.0,0.0,1.0,0.0
e6809015,0.0,1.0,0.0,1.0,0.0
e6495193,1.0,1.0,0.0,1.0,0.0
e7607907,1.0,1.0,1.0,1.0,0.0
e7455061,0.0,1.0,1.0,0.0,0.0
e897526,1.0,0.0,0.0,0.0,0.0
e6299761,1.0,0.0,0.0,0.0,0.0
e6742829,0.0,1.0,0.0,1.0,0.0
e7247629,0.0,0.0,1.0,0.0,0.0
e7150175,0.0,1.0,0.0,1.0,0.0
e6767059,0.0,1.0,0.0,0.0,0.0
e7167599,1.0,0.0,0.0,0.0,0.0
e7581015,1.0,1.0,0.0,0.0,0.0
e6417939,0.0,0.0,0.0,0.0,1.0
e7539611,0.0,0.0,1.0,1.0,0.0
e893046,0.0,0.0,0.0,0.0,1.0
e7410479,0.0,1.0,0.0,0.0,0.0
e7359339,1.0,0.0,0.0,1.0,1.0
e970728,1.0,1.0,0.0,1.0,1.0
e7634965,1.0,1.0,0.0,1.0,1.0
e6794839,0.0,1.0,0.0,1.0,0.0
e941462,0.0,0.0,1.0,0.0,1.0
e7483771,1.0,0.0,0.0,0.0,0.0
e7503419,1.0,0.0,0.0,0.0,0.0
e7512741,1.0,1.0,0.0,1.0,1.0
e7418921,0.0,1.0,0.0,1.0,1.0
e6697329,0.0,1.0,0.0,1.0,0.0
e7601877,0.0,1.0,1.0,1.0,1.0
e7482653,1.0,0.0,0.0,0.0,0.0
e7633311,0.0,1.0,1.0,0.0,1.0
e6928923,1.0,0.0,0.0,0.0,0.0
e7281065,0.0,1.0,0.0,0.0,0.0
e7279773,1.0,0.0,1.0,0.0,1.0
e7625239,1.0,1.0,1.0,0.0,1.0
e885216,0.0,0.0,0.0,0.0,0.0
e6789587,1.0,0.0,0.0,0.0,0.0
e7321103,1.0,0.0,1.0,0.0,1.0
e6718157,0.0,0.0,0.0,0.0,1.0
e7185187,0.0,0.0,1.0,1.0,0.0
e7470257,1.0,1.0,1.0,1.0,0.0
e7614629,0.0,1.0,0.0,1.0,0.0
e6767785,1.0,0.0,1.0,0.0,0.0
e7487611,1.0,0.0,0.0,0.0,0.0
e7494333,1.0,1.0,1.0,0.0,0.0
e7587957,1.0,0.0,1.0,0.0,1.0
e7485327,0.0,1.0,0.0,0.0,0.0
e7610351,1.0,1.0,1.0,1.0,1.0
e6737987,1.0,0.0,0.0,0.0,0.0
e7590549,1.0,1.0,1.0,1.0,1.0
e7600057,1.0,1.0,0.0,0.0,1.0
e6169600,1.0,0.0,0.0,0.0,0.0
e6660189,1.0,0.0,0.0,0.0,0.0
e7336363,1.0,1.0,0.0,0.0,0.0
e6835513,1.0,0.0,0.0,0.0,0.0
e7579259,0.0,1.0,0.0,1.0,0.0
e6791365,0.0,1.0,1.0,0.0,1.0
e6544783,0.0,0.0,0.0,0.0,1.0
e6814477,0.0,1.0,0.0,1.0,0.0
e6999275,0.0,1.0,0.0,0.0,1.0
e7602061,1.0,1.0,1.0,1.0,1.0
e6475663,1.0,0.0,0.0,0.0,0.0
e6738889,0.0,1.0,0.0,0.0,0.0
e6609027,0.0,1.0,0.0,1.0,0.0
e6730627,1.0,0.0,0.0,0.0,0.0
e7618329,1.0,1.0,1.0,1.0,1.0
e7635349,1.0,1.0,1.0,1.0,1.0
e6850737,0.0,1.0,0.0,0.0,0.0
e917964,0.0,0.0,0.0,1.0,1.0
e917966,0.0,0.0,0.0,1.0,1.0
e7227175,1.0,1.0,0.0,1.0,1.0
e919778,0.0,1.0,0.0,0.0,1.0
e7634923,1.0,1.0,1.0,1.0,1.0
e7614113,1.0,0.0,1.0,0.0,1.0
e7617443,0.0,1.0,0.0,0.0,0.0
e7478837,0.0,0.0,0.0,0.0,1.0
e7486107,0.0,0.0,1.0,0.0,0.0
e7635005,1.0,1.0,1.0,1.0,1.0
e7483967,1.0,0.0,0.0,0.0,0.0
e7535871,1.0,0.0,1.0,0.0,1.0
e6799567,0.0,0.0,1.0,0.0,0.0
e7593049,1.0,0.0,1.0,0.0,1.0
e7106161,0.0,1.0,0.0,0.0,1.0
e7575485,1.0,1.0,0.0,1.0,1.0
e6699359,0.0,0.0,0.0,1.0,1.0
e928552,0.0,0.0,0.0,1.0,0.0
e7352379,0.0,1.0,0.0,0.0,0.0
e6598705,0.0,0.0,1.0,0.0,1.0
