,0,1,2
e5601894,1.0,1.0,1.0
e5219764,1.0,0.0,0.0
e5517690,0.0,1.0,0.0
e5607880,1.0,1.0,1.0
e4834668,1.0,1.0,0.0
e4934664,0.0,1.0,0.0
e5592044,1.0,0.0,1.0
e5539482,1.0,0.0,0.0
e614938,0.0,0.0,0.0
e579724,0.0,0.0,0.0
e5607868,1.0,1.0,1.0
e598250,1.0,0.0,0.0
e636354,1.0,0.0,0.0
e4783818,1.0,0.0,0.0
e5580908,0.0,1.0,1.0
e5459760,1.0,0.0,1.0
e642784,0.0,0.0,0.0
e5590648,0.0,0.0,1.0
e5595010,0.0,1.0,0.0
e5540642,0.0,1.0,0.0
e642606,1.0,1.0,1.0
e654366,0.0,1.0,1.0
e5110844,1.0,0.0,0.0
e5264618,0.0,1.0,0.0
e5588640,1.0,0.0,1.0
e5075556,1.0,0.0,0.0
e5541918,1.0,0.0,1.0
e5548076,0.0,1.0,0.0
e5087656,1.0,0.0,0.0
e5603750,1.0,0.0,1.0
e667062,0.0,0.0,0.0
e5602504,0.0,1.0,1.0
e5513726,1.0,0.0,1.0
e5541966,0.0,1.0,0.0
e4829892,1.0,1.0,1.0
e5236400,0.0,0.0,1.0
e5545022,0.0,1.0,0.0
e5545724,0.0,1.0,1.0
e5604172,1.0,1.0,1.0
e5241036,0.0,1.0,0.0
e5603410,1.0,0.0,1.0
e5548570,0.0,1.0,0.0
e5536746,0.0,1.0,1.0
e5565610,0.0,1.0,0.0
e4684975,0.0,0.0,1.0
e5356042,1.0,0.0,0.0
e5175840,0.0,1.0,0.0
e5588018,1.0,0.0,1.0
e5602728,1.0,1.0,1.0
e5543872,0.0,1.0,0.0
e5554028,1.0,1.0,0.0
e5224002,1.0,0.0,0.0
e5537222,0.0,0.0,1.0
e5154828,1.0,0.0,1.0
e5546498,0.0,1.0,0.0
e5522378,1.0,1.0,1.0
e5591100,1.0,0.0,1.0
e5417722,0.0,1.0,1.0
e5536570,1.0,1.0,1.0
e5594078,1.0,0.0,1.0
e4658189,1.0,0.0,0.0
e5240204,1.0,0.0,1.0
e5603736,0.0,1.0,1.0
e5582932,0.0,1.0,1.0
e5602416,1.0,1.0,1.0
e5208962,1.0,0.0,0.0
e5604420,1.0,0.0,1.0
e5058304,1.0,0.0,0.0
e656148,0.0,0.0,0.0
e4641609,1.0,0.0,0.0
e5598596,1.0,1.0,1.0
e5113730,1.0,0.0,1.0
e5547624,1.0,0.0,0.0
e5196536,1.0,0.0,1.0
e5604636,1.0,1.0,1.0
e5589936,1.0,1.0,0.0
e5595356,1.0,0.0,0.0
e5342144,1.0,1.0,0.0
e5604058,1.0,1.0,1.0
e648310,0.0,0.0,1.0
e5539502,0.0,1.0,0.0
e5583682,1.0,0.0,1.0
e580704,0.0,0.0,1.0
e5549022,0.0,0.0,1.0
e5356894,0.0,0.0,1.0
e5494550,1.0,0.0,1.0
e5203508,0.0,1.0,0.0
e5570924,1.0,1.0,1.0
e5499078,1.0,0.0,1.0
e5585392,1.0,1.0,1.0
e656780,1.0,0.0,0.0
e5449308,0.0,1.0,1.0
e5305224,0.0,1.0,0.0
e5605670,1.0,1.0,1.0
e5338838,0.0,0.0,1.0
e5113270,0.0,0.0,1.0
e5200474,1.0,0.0,0.0
e5607980,1.0,1.0,1.0
e4729882,0.0,0.0,1.0
e642424,1.0,0.0,1.0
e642426,0.0,1.0,0.0
e673118,0.0,0.0,0.0
e5175442,0.0,0.0,1.0
e5216960,1.0,0.0,0.0
e4709166,1.0,0.0,0.0
e640618,0.0,0.0,0.0
e5593656,1.0,1.0,0.0
e5531854,1.0,1.0,0.0
e5603310,1.0,1.0,1.0
e5284030,1.0,1.0,1.0
e5563550,1.0,1.0,1.0
e5592098,1.0,0.0,0.0
e5607170,1.0,1.0,1.0
e5214408,1.0,0.0,0.0
e5261446,0.0,1.0,1.0
e5230622,1.0,0.0,0.0
e5536354,1.0,0.0,0.0
e5605564,1.0,1.0,1.0
e5536830,1.0,1.0,1.0
e5540172,0.0,1.0,0.0
e5548866,1.0,0.0,1.0
e5607076,1.0,1.0,1.0
e5170878,0.0,1.0,0.0
e5158314,0.0,1.0,0.0
e4674943,0.0,0.0,0.0
e5530420,1.0,0.0,1.0
e618854,1.0,0.0,0.0
e584338,1.0,0.0,0.0
e673240,1.0,0.0,0.0
e5525746,1.0,0.0,1.0
e5224326,0.0,1.0,0.0
e5461696,1.0,0.0,1.0
e5543068,1.0,1.0,1.0
e5604972,1.0,1.0,1.0
e5464726,0.0,0.0,1.0
e5215398,0.0,0.0,1.0
e5213344,0.0,0.0,1.0
e5552960,0.0,0.0,1.0
e5128526,1.0,0.0,0.0
e5603472,1.0,1.0,1.0
e5493428,1.0,1.0,0.0
e652064,1.0,0.0,0.0
e652066,1.0,0.0,0.0
e5528440,1.0,0.0,1.0
e5498630,0.0,1.0,0.0
e5588638,1.0,1.0,1.0
e5536766,0.0,1.0,1.0
e5589918,1.0,0.0,1.0
e5605304,1.0,1.0,1.0
e5600456,1.0,1.0,1.0
e5198916,0.0,1.0,0.0
e4790036,0.0,0.0,0.0
e5578964,1.0,1.0,1.0
e5594138,0.0,1.0,1.0
e5606460,1.0,0.0,0.0
e5598340,1.0,0.0,1.0
e5553272,0.0,0.0,1.0
e5549742,1.0,0.0,0.0
e5602206,0.0,1.0,1.0
e767906,1.0,0.0,0.0
e5606708,1.0,1.0,1.0
e5209544,0.0,1.0,0.0
e5593468,0.0,1.0,0.0
e5607626,1.0,1.0,1.0
e5482698,1.0,0.0,1.0
e5519058,1.0,1.0,0.0
e5112158,0.0,1.0,0.0
e5542772,1.0,0.0,0.0
e5557030,1.0,1.0,0.0
e5221072,0.0,1.0,0.0
e5607674,1.0,1.0,1.0
e5542494,1.0,0.0,0.0
e696376,0.0,0.0,0.0
e5285594,1.0,0.0,0.0
e5600212,0.0,1.0,0.0
e5593052,1.0,0.0,0.0
e5489972,1.0,0.0,0.0
e5534184,0.0,0.0,1.0
e5542908,0.0,0.0,1.0
e753340,0.0,0.0,0.0
e749452,1.0,0.0,0.0
e749454,1.0,0.0,0.0
e4899430,1.0,0.0,0.0
e748710,1.0,0.0,1.0
e4891542,1.0,0.0,1.0
e685674,0.0,1.0,1.0
e5547338,0.0,1.0,0.0
e5202234,0.0,0.0,1.0
e5227650,1.0,0.0,0.0
e5606366,1.0,1.0,1.0
e5595726,1.0,1.0,0.0
e5222862,1.0,0.0,0.0
e5605154,1.0,1.0,1.0
e5604664,1.0,1.0,0.0
e4996038,1.0,0.0,0.0
e5605852,1.0,1.0,0.0
e5600974,1.0,1.0,1.0
e5346520,0.0,1.0,0.0
e693124,1.0,0.0,0.0
e5316812,0.0,1.0,0.0
e5604122,1.0,1.0,1.0
e5291342,0.0,1.0,0.0
e5190986,0.0,0.0,1.0
e5532182,1.0,1.0,1.0
e5594044,1.0,1.0,0.0
e5607506,1.0,1.0,1.0
e5607176,1.0,1.0,1.0
e5591950,0.0,1.0,0.0
e5599402,1.0,0.0,1.0
e5546996,0.0,1.0,0.0
e5347116,1.0,1.0,0.0
e743010,1.0,0.0,0.0
e5084680,0.0,0.0,0.0
e5587394,1.0,1.0,0.0
e5591268,0.0,0.0,1.0
e5602168,1.0,1.0,1.0
e5598580,1.0,1.0,1.0
e5607826,1.0,1.0,1.0
e5070748,0.0,0.0,1.0
e5543174,0.0,1.0,0.0
e5599058,1.0,1.0,1.0
e5535446,1.0,0.0,0.0
e5606580,1.0,0.0,0.0
e5579062,1.0,0.0,1.0
e5600764,1.0,1.0,0.0
e5549526,1.0,1.0,0.0
e721836,1.0,0.0,0.0
e5193596,0.0,1.0,0.0
e733940,1.0,0.0,0.0
e733942,0.0,1.0,0.0
e5543350,1.0,0.0,1.0
e5167366,1.0,0.0,0.0
e5175574,0.0,0.0,1.0
e5200634,0.0,1.0,0.0
e5581270,1.0,1.0,1.0
e5606094,1.0,1.0,1.0
e708460,1.0,0.0,0.0
e5548550,0.0,1.0,0.0
e5579050,1.0,0.0,1.0
e5570504,0.0,0.0,1.0
e5596702,0.0,0.0,1.0
e5561024,1.0,0.0,1.0
e4899716,0.0,1.0,1.0
e5241934,0.0,1.0,0.0
e5227486,0.0,1.0,0.0
e5604320,1.0,1.0,1.0
e5545702,0.0,1.0,0.0
e5587606,1.0,0.0,1.0
e5543628,0.0,0.0,1.0
e5381706,1.0,0.0,1.0
e5045742,1.0,1.0,1.0
e5548626,1.0,0.0,0.0
e5603818,1.0,1.0,0.0
e5195910,0.0,1.0,0.0
e5545904,1.0,1.0,0.0
e5591812,0.0,1.0,0.0
e5543676,1.0,1.0,0.0
e5219008,1.0,0.0,0.0
e5592856,1.0,0.0,0.0
e5578932,1.0,1.0,1.0
e5504152,1.0,1.0,0.0
e5544204,1.0,1.0,1.0
e683868,1.0,1.0,0.0
e5148910,0.0,0.0,1.0
e5544014,0.0,0.0,1.0
e5604196,1.0,1.0,1.0
e5209336,0.0,0.0,1.0
e5516894,1.0,1.0,0.0
e5591052,1.0,1.0,1.0
e5208170,1.0,0.0,0.0
e5483050,0.0,1.0,1.0
e5606206,0.0,1.0,0.0
e683294,0.0,1.0,1.0
e5542704,1.0,1.0,0.0
e4814826,0.0,1.0,0.0
e5607554,1.0,1.0,1.0
e5375396,1.0,0.0,1.0
e4973246,1.0,0.0,0.0
e5541454,0.0,1.0,0.0
e5287570,0.0,1.0,0.0
e5607602,1.0,1.0,0.0
e5601828,1.0,1.0,1.0
e5192610,1.0,0.0,1.0
e5238528,0.0,1.0,0.0
e5608010,1.0,1.0,1.0
e5539556,0.0,0.0,1.0
e5539558,0.0,1.0,0.0
e5205248,0.0,1.0,0.0
e5606576,1.0,1.0,1.0
e5575142,1.0,0.0,1.0
e5540460,0.0,0.0,1.0
e5250512,0.0,1.0,0.0
e5589692,1.0,1.0,0.0
e743394,1.0,0.0,0.0
e4872410,1.0,0.0,0.0
e5599428,1.0,0.0,1.0
e5575106,1.0,1.0,1.0
e751588,0.0,0.0,0.0
e5193332,1.0,0.0,0.0
e5069972,0.0,1.0,0.0
e5591732,1.0,0.0,1.0
e5477542,0.0,1.0,0.0
e4933630,0.0,0.0,0.0
e5580228,1.0,1.0,1.0
e4777566,1.0,0.0,0.0
e5589308,1.0,0.0,1.0
e5439780,1.0,1.0,0.0
e5450668,1.0,1.0,0.0
e5206618,1.0,0.0,0.0
e5319100,0.0,1.0,0.0
e5591244,1.0,1.0,0.0
e5535678,1.0,1.0,1.0
e733304,0.0,0.0,0.0
e4688803,0.0,0.0,0.0
e5392132,1.0,0.0,1.0
e5240218,1.0,0.0,1.0
e5582366,0.0,1.0,1.0
e5218486,0.0,1.0,0.0
e5409120,0.0,0.0,1.0
e5545034,1.0,1.0,1.0
e5577140,1.0,1.0,1.0
e5193602,1.0,1.0,1.0
e5179838,0.0,1.0,1.0
e5587974,1.0,1.0,1.0
e5228538,1.0,0.0,0.0
e5606620,1.0,0.0,0.0
e5471070,1.0,1.0,0.0
e5197262,1.0,0.0,0.0
e5345436,1.0,0.0,1.0
e5358178,1.0,0.0,0.0
e733230,1.0,0.0,0.0
e5585730,1.0,1.0,1.0
e5149920,1.0,0.0,0.0
e699306,1.0,0.0,0.0
e5037904,1.0,0.0,0.0
e5259040,0.0,1.0,0.0
e5204982,1.0,0.0,0.0
e5589420,0.0,1.0,0.0
e5543328,1.0,1.0,1.0
e4734636,1.0,0.0,0.0
e5573332,1.0,0.0,1.0
e5582100,0.0,1.0,1.0
e5491812,0.0,1.0,1.0
e5229130,0.0,1.0,0.0
e5601354,1.0,1.0,1.0
e5184462,0.0,1.0,0.0
e5481168,1.0,0.0,1.0
e4645897,0.0,0.0,1.0
e5571930,1.0,0.0,1.0
e5218568,0.0,0.0,1.0
e5604888,1.0,1.0,1.0
e5096914,0.0,0.0,1.0
e701372,0.0,0.0,0.0
e696570,0.0,0.0,0.0
e5577374,1.0,1.0,1.0
e719032,0.0,0.0,1.0
e5520536,1.0,1.0,0.0
e5603572,1.0,1.0,1.0
e5578008,1.0,1.0,0.0
e5491840,0.0,1.0,1.0
e5426604,0.0,1.0,1.0
e5590934,0.0,1.0,0.0
e5594714,1.0,1.0,0.0
e5514136,1.0,0.0,1.0
e5453634,0.0,1.0,0.0
e5604202,1.0,1.0,1.0
e5571752,1.0,0.0,0.0
e5562462,1.0,1.0,1.0
e716144,0.0,0.0,1.0
e716146,1.0,0.0,0.0
e5152316,1.0,0.0,0.0
e5592880,1.0,1.0,1.0
e5586390,1.0,1.0,1.0
e5067536,0.0,0.0,1.0
e756454,0.0,0.0,0.0
e5123556,1.0,0.0,0.0
e5552972,1.0,0.0,0.0
e5590742,0.0,0.0,1.0
e5189508,1.0,0.0,0.0
e5211504,0.0,0.0,1.0
e5572232,1.0,0.0,1.0
e5541890,1.0,0.0,0.0
e5549058,0.0,0.0,1.0
e5237064,0.0,1.0,1.0
e5542150,0.0,1.0,0.0
e5196864,0.0,1.0,0.0
e5225646,0.0,1.0,0.0
e5520666,1.0,0.0,1.0
e5139466,1.0,0.0,1.0
e5152638,0.0,1.0,0.0
e5599860,1.0,0.0,1.0
e5216176,1.0,0.0,0.0
e5202338,1.0,0.0,1.0
e5140222,0.0,0.0,1.0
e5589174,1.0,0.0,0.0
e5296630,1.0,1.0,1.0
e5195758,1.0,0.0,0.0
e5214004,1.0,0.0,0.0
e5547830,1.0,1.0,0.0
e5522612,1.0,1.0,1.0
e720630,1.0,0.0,1.0
e5141158,0.0,1.0,0.0
e5607394,1.0,1.0,1.0
e5589522,1.0,0.0,0.0
e5580200,1.0,0.0,1.0
e5227770,1.0,0.0,0.0
e688998,0.0,0.0,0.0
e5596264,1.0,1.0,1.0
e5593180,1.0,0.0,0.0
e754792,0.0,1.0,1.0
e5445930,0.0,1.0,1.0
e750322,0.0,0.0,1.0
e5606138,1.0,1.0,1.0
e5378056,1.0,1.0,0.0
e5062222,0.0,1.0,0.0
e5082790,1.0,0.0,0.0
e5505140,1.0,1.0,0.0
e5606804,1.0,0.0,1.0
e5203046,1.0,0.0,0.0
e5205616,0.0,0.0,1.0
e5604034,1.0,1.0,1.0
e5514122,1.0,0.0,1.0
e4699458,0.0,0.0,0.0
e5074934,0.0,1.0,0.0
e5592308,1.0,1.0,1.0
e5537610,1.0,1.0,0.0
e5354634,0.0,0.0,1.0
e5287210,0.0,0.0,1.0
e5593336,0.0,1.0,0.0
e5590540,1.0,1.0,1.0
e5594582,1.0,0.0,1.0
e5607090,1.0,1.0,1.0
e5378578,1.0,0.0,1.0
e5603128,1.0,1.0,1.0
e5229306,0.0,1.0,0.0
e5449094,1.0,0.0,1.0
e5399188,0.0,0.0,1.0
e4825916,0.0,0.0,1.0
e5176172,0.0,1.0,0.0
e5393536,1.0,1.0,0.0
e5546248,0.0,1.0,0.0
e5606750,1.0,1.0,1.0
e5606386,1.0,1.0,1.0
e809070,0.0,0.0,0.0
e5235760,0.0,0.0,1.0
e5343724,1.0,0.0,1.0
e841122,0.0,0.0,0.0
e4651235,1.0,0.0,0.0
e864430,1.0,0.0,0.0
e864432,1.0,0.0,0.0
e805660,1.0,1.0,0.0
e790998,1.0,0.0,0.0
e5607992,1.0,1.0,1.0
e800284,0.0,0.0,1.0
e5223842,1.0,0.0,0.0
e5576518,0.0,1.0,1.0
e5604402,1.0,0.0,1.0
e5607362,1.0,1.0,1.0
e5577674,1.0,1.0,1.0
e5203588,0.0,1.0,0.0
e5504124,1.0,0.0,1.0
e5596272,1.0,1.0,1.0
e786128,1.0,1.0,0.0
e5543240,1.0,0.0,0.0
e5494460,1.0,0.0,1.0
e5259612,1.0,0.0,0.0
e5547578,0.0,1.0,0.0
e5593828,0.0,1.0,0.0
e5098416,0.0,0.0,1.0
e5184526,1.0,0.0,0.0
e5226470,1.0,0.0,0.0
e5588974,1.0,0.0,1.0
e5538520,0.0,0.0,1.0
e5586432,0.0,1.0,0.0
e5593472,1.0,1.0,0.0
e5538190,1.0,0.0,0.0
e5603974,1.0,1.0,1.0
e5206046,0.0,1.0,0.0
e5607566,1.0,1.0,1.0
e5603216,0.0,1.0,1.0
e5161994,1.0,0.0,0.0
e5598604,1.0,1.0,1.0
e828112,1.0,0.0,0.0
e5601950,1.0,1.0,0.0
e5599404,1.0,1.0,1.0
e4699242,0.0,0.0,0.0
e5224016,0.0,1.0,0.0
e5582138,1.0,0.0,1.0
e5518188,1.0,1.0,1.0
e5110580,1.0,0.0,0.0
e5145698,1.0,0.0,0.0
e5490238,1.0,0.0,1.0
e5545682,0.0,1.0,0.0
e5541496,0.0,1.0,0.0
e5388898,0.0,1.0,1.0
e5577890,1.0,1.0,1.0
e5197068,0.0,1.0,0.0
e5418622,1.0,0.0,1.0
e5595084,1.0,1.0,1.0
e5605542,1.0,1.0,1.0
e5229244,0.0,1.0,0.0
e5483818,0.0,0.0,1.0
e5057966,1.0,0.0,1.0
e4959002,0.0,0.0,1.0
e5514844,1.0,0.0,0.0
e5589802,1.0,0.0,0.0
e5589804,1.0,1.0,0.0
e5512970,1.0,1.0,0.0
e5607258,1.0,1.0,1.0
e5541404,0.0,0.0,1.0
e5608046,1.0,1.0,1.0
e5595158,1.0,1.0,0.0
e843772,1.0,1.0,0.0
e5133318,0.0,1.0,0.0
e5207884,0.0,0.0,1.0
e5479746,1.0,1.0,1.0
e5523646,0.0,1.0,1.0
e5607614,1.0,1.0,1.0
e5594710,0.0,1.0,0.0
e5179292,1.0,0.0,0.0
e5209202,1.0,0.0,0.0
e5371552,1.0,1.0,1.0
e5604910,1.0,1.0,1.0
e5095458,1.0,0.0,0.0
e5164080,1.0,0.0,0.0
e5231086,0.0,0.0,1.0
e831256,1.0,0.0,0.0
e5603346,1.0,1.0,1.0
e5537160,1.0,0.0,1.0
e5604458,1.0,1.0,1.0
e5250704,1.0,1.0,0.0
e5525040,1.0,1.0,0.0
e5607114,1.0,1.0,1.0
e5536290,0.0,1.0,0.0
e5549270,1.0,0.0,1.0
e5604390,1.0,1.0,1.0
e5541108,0.0,0.0,1.0
e5574994,1.0,1.0,0.0
e5150650,0.0,0.0,1.0
e5480060,1.0,1.0,0.0
e5533514,0.0,0.0,1.0
e5314142,1.0,0.0,1.0
e5543820,0.0,1.0,0.0
e5607746,1.0,1.0,0.0
e5142038,1.0,0.0,0.0
e5377550,0.0,1.0,1.0
e5576432,1.0,1.0,1.0
e5425180,1.0,0.0,1.0
e5454140,1.0,1.0,1.0
e5575728,1.0,0.0,1.0
e5402530,1.0,0.0,1.0
e5592952,0.0,1.0,0.0
e5589870,0.0,0.0,1.0
e5595090,1.0,0.0,0.0
e832228,1.0,0.0,0.0
e5493674,1.0,1.0,0.0
e5590244,0.0,1.0,0.0
e5590246,0.0,0.0,1.0
e5580576,0.0,1.0,1.0
e5575122,1.0,1.0,1.0
e5152936,0.0,1.0,0.0
e856806,0.0,0.0,1.0
e5575816,1.0,1.0,0.0
e5538380,1.0,1.0,1.0
e842334,1.0,0.0,0.0
e842336,0.0,1.0,0.0
e5123806,0.0,1.0,0.0
e5213290,1.0,0.0,0.0
e5594108,0.0,1.0,0.0
e5595586,1.0,0.0,1.0
e5543686,1.0,1.0,0.0
e4947960,1.0,0.0,0.0
e5005528,0.0,1.0,0.0
e5581166,1.0,0.0,1.0
e5510394,1.0,1.0,1.0
e5498578,1.0,1.0,1.0
e834618,0.0,1.0,0.0
e834620,1.0,0.0,1.0
e5050374,1.0,1.0,0.0
e5203788,0.0,1.0,0.0
e5605844,1.0,1.0,1.0
e5606864,1.0,1.0,1.0
e858982,1.0,0.0,0.0
e5432330,1.0,0.0,1.0
e5236818,0.0,0.0,1.0
e5589592,0.0,1.0,1.0
e5474268,1.0,1.0,1.0
e5587938,1.0,1.0,1.0
e5592516,1.0,0.0,1.0
e5198630,0.0,1.0,0.0
e5529908,1.0,0.0,1.0
e5373628,1.0,1.0,1.0
e5604928,1.0,1.0,1.0
e5189682,0.0,1.0,0.0
e5542116,1.0,0.0,0.0
e5542118,0.0,0.0,1.0
e5359004,1.0,0.0,1.0
e5593340,0.0,1.0,0.0
e5593328,1.0,1.0,1.0
e5504974,0.0,1.0,0.0
e5291420,0.0,1.0,0.0
e5546404,1.0,0.0,1.0
e5591192,0.0,1.0,0.0
e5580364,1.0,1.0,1.0
e5195036,0.0,1.0,0.0
e5408544,1.0,0.0,1.0
e5540150,1.0,0.0,0.0
e5583330,1.0,1.0,1.0
e824028,1.0,0.0,0.0
e5603104,1.0,1.0,1.0
e5534958,0.0,1.0,0.0
e5602756,1.0,0.0,1.0
e5338412,1.0,0.0,1.0
e4993164,1.0,0.0,1.0
e4905774,1.0,0.0,1.0
e846872,1.0,0.0,0.0
e861448,1.0,0.0,0.0
e5192556,0.0,1.0,0.0
e5590432,1.0,0.0,1.0
e5595006,0.0,1.0,0.0
e5222414,0.0,0.0,1.0
e5589114,1.0,0.0,0.0
e5543280,0.0,0.0,1.0
e829632,0.0,0.0,0.0
e5483820,0.0,1.0,1.0
e5604692,1.0,1.0,0.0
e5217036,0.0,1.0,0.0
e5151888,0.0,0.0,1.0
e5422398,1.0,0.0,0.0
e5590278,1.0,1.0,0.0
e5347922,1.0,0.0,0.0
e5062384,0.0,0.0,1.0
e776946,0.0,0.0,0.0
e5484230,1.0,1.0,0.0
e5590272,0.0,1.0,0.0
e5542314,0.0,1.0,0.0
e5602994,1.0,1.0,1.0
e5546024,0.0,1.0,0.0
e5390538,1.0,0.0,1.0
e5549068,0.0,0.0,1.0
e5576412,0.0,0.0,1.0
e5547364,0.0,1.0,0.0
e5587532,1.0,1.0,0.0
e5009622,1.0,0.0,0.0
e5592728,0.0,1.0,0.0
e5138724,0.0,1.0,0.0
e5512450,1.0,0.0,1.0
e5604238,1.0,1.0,1.0
e858356,1.0,0.0,0.0
e5222696,0.0,1.0,0.0
e863838,1.0,0.0,0.0
e5520544,1.0,1.0,0.0
e5590478,0.0,1.0,0.0
e5603436,1.0,0.0,1.0
e5226888,0.0,1.0,0.0
e5584836,1.0,0.0,1.0
e5599112,1.0,1.0,1.0
e5205580,1.0,0.0,0.0
e5541488,0.0,0.0,1.0
e5432786,0.0,1.0,0.0
e5590114,1.0,0.0,1.0
e783820,1.0,1.0,0.0
e5606286,1.0,1.0,0.0
e5198738,0.0,1.0,0.0
e5279122,0.0,1.0,0.0
e5588796,1.0,1.0,1.0
e5529990,1.0,0.0,1.0
e4823474,1.0,0.0,0.0
e5291314,0.0,1.0,0.0
e957132,1.0,0.0,0.0
e5544724,0.0,1.0,0.0
e5586912,1.0,0.0,1.0
e4710836,1.0,0.0,0.0
e4824218,0.0,0.0,0.0
e902326,1.0,0.0,1.0
e5185018,0.0,1.0,0.0
e5534442,0.0,0.0,1.0
e5238602,0.0,1.0,0.0
e5200940,0.0,1.0,0.0
e913366,1.0,0.0,0.0
e5539776,1.0,1.0,0.0
e5589700,1.0,0.0,0.0
e5607132,1.0,1.0,1.0
e5546202,0.0,1.0,0.0
e5599836,1.0,0.0,1.0
e943910,0.0,0.0,0.0
e5600346,1.0,1.0,1.0
e5597076,1.0,1.0,1.0
e5606032,0.0,0.0,1.0
e4956516,0.0,0.0,0.0
e5600662,1.0,0.0,0.0
e5606118,1.0,1.0,0.0
e5574016,1.0,1.0,1.0
e5213166,1.0,0.0,1.0
e5594342,0.0,1.0,0.0
e5371544,1.0,0.0,1.0
e5489286,1.0,1.0,0.0
e5122032,1.0,0.0,0.0
e5583436,1.0,1.0,1.0
e5540524,0.0,1.0,0.0
e5573832,1.0,0.0,1.0
e5304750,0.0,1.0,0.0
e5100104,1.0,0.0,0.0
e5485764,0.0,1.0,1.0
e5226266,1.0,1.0,0.0
e5537838,0.0,1.0,0.0
e5603316,1.0,0.0,1.0
e5602110,1.0,1.0,1.0
e5537386,1.0,0.0,1.0
e5331006,1.0,0.0,0.0
e936446,0.0,1.0,0.0
e5607234,1.0,1.0,1.0
e5201594,0.0,0.0,1.0
e5123372,1.0,1.0,0.0
e5527320,1.0,1.0,1.0
e5536228,1.0,0.0,1.0
e5605308,1.0,1.0,1.0
e5435576,1.0,1.0,1.0
e5230276,0.0,0.0,1.0
e5604880,1.0,1.0,0.0
e5599120,1.0,1.0,1.0
e5047786,0.0,0.0,1.0
e5286806,0.0,1.0,0.0
e5126938,1.0,0.0,0.0
e5375566,1.0,1.0,1.0
e5537650,1.0,0.0,0.0
e5606562,1.0,0.0,0.0
e5537606,1.0,1.0,0.0
e5345554,1.0,0.0,1.0
e5606606,1.0,1.0,1.0
e5498392,0.0,1.0,0.0
e5603830,0.0,1.0,1.0
e884642,0.0,1.0,1.0
e5543586,0.0,1.0,0.0
e5548952,1.0,0.0,1.0
e5491798,1.0,0.0,1.0
e5607328,1.0,1.0,0.0
e5385152,0.0,1.0,0.0
e5545618,1.0,1.0,1.0
e5591358,1.0,0.0,1.0
e5595730,0.0,1.0,0.0
e5591166,1.0,1.0,1.0
e5600770,1.0,0.0,1.0
e5092050,1.0,0.0,0.0
e922098,1.0,1.0,0.0
e5234904,1.0,0.0,0.0
e5565248,1.0,1.0,1.0
e5533432,0.0,1.0,0.0
e5575138,1.0,1.0,1.0
e5112342,0.0,1.0,0.0
e5607796,1.0,1.0,1.0
e5539160,0.0,0.0,1.0
e5583852,1.0,1.0,0.0
e5601962,1.0,1.0,1.0
e874818,0.0,0.0,0.0
e5589250,1.0,0.0,1.0
e4781760,1.0,0.0,0.0
e5498764,1.0,1.0,1.0
e5590420,1.0,1.0,0.0
e5594862,1.0,1.0,0.0
e922428,1.0,1.0,1.0
e4979258,1.0,0.0,0.0
e5604422,1.0,1.0,1.0
e5602368,1.0,1.0,1.0
e5599744,1.0,1.0,1.0
e5058706,1.0,0.0,0.0
e5426606,0.0,1.0,1.0
e5202160,1.0,0.0,0.0
e5493804,1.0,1.0,0.0
e5508922,1.0,1.0,1.0
e5604882,1.0,1.0,1.0
e4985692,0.0,0.0,0.0
e5602434,1.0,1.0,1.0
e5390216,1.0,0.0,1.0
e5547796,0.0,1.0,0.0
e5542678,1.0,0.0,0.0
e5476490,1.0,0.0,1.0
e5607164,1.0,1.0,1.0
e5240476,1.0,0.0,0.0
e5417832,0.0,1.0,1.0
e5607388,0.0,1.0,1.0
e902088,0.0,1.0,1.0
e5607438,1.0,1.0,1.0
e5594220,1.0,1.0,1.0
e5442854,0.0,1.0,1.0
e5229494,0.0,0.0,1.0
e5592896,0.0,1.0,0.0
e5584012,0.0,1.0,1.0
e5589520,1.0,0.0,0.0
e5547076,0.0,1.0,0.0
e5354698,1.0,1.0,0.0
e5600596,1.0,1.0,1.0
e5215984,0.0,0.0,1.0
e5343482,0.0,1.0,0.0
e5604766,1.0,1.0,1.0
e5467456,1.0,0.0,1.0
e5203760,0.0,0.0,1.0
e5594134,0.0,1.0,0.0
e5603672,1.0,0.0,1.0
e5121066,1.0,0.0,1.0
e5558822,1.0,0.0,1.0
e5224862,0.0,1.0,0.0
e5595832,0.0,1.0,0.0
e5507416,1.0,0.0,1.0
e5605310,1.0,1.0,1.0
e5591588,1.0,1.0,0.0
e5549138,1.0,1.0,1.0
e937036,1.0,1.0,0.0
e937040,1.0,1.0,0.0
e5601462,1.0,1.0,1.0
e5206088,0.0,1.0,0.0
e5444500,1.0,0.0,1.0
e5172432,0.0,1.0,0.0
e5547974,1.0,0.0,0.0
e5572296,1.0,1.0,1.0
e5372284,1.0,0.0,1.0
e5586318,1.0,1.0,1.0
e5600776,1.0,0.0,1.0
e4650305,1.0,0.0,0.0
e5488362,1.0,1.0,1.0
e5591492,1.0,1.0,0.0
e5587174,1.0,1.0,1.0
e5586892,1.0,1.0,1.0
e5542442,1.0,0.0,1.0
e5543730,1.0,0.0,1.0
e5592346,1.0,1.0,1.0
e5259900,1.0,0.0,1.0
e4851222,1.0,0.0,0.0
