,0,1,2,3,4
e7476194,0.0,1.0,0.0,0.0,1.0
e7465630,1.0,0.0,1.0,1.0,0.0
e6700932,1.0,0.0,0.0,0.0,0.0
e7173350,1.0,0.0,0.0,1.0,0.0
e7342680,0.0,1.0,0.0,0.0,0.0
e7633044,1.0,1.0,0.0,1.0,1.0
e6495940,1.0,0.0,0.0,0.0,0.0
e7107832,0.0,1.0,0.0,1.0,0.0
e1007116,0.0,1.0,0.0,0.0,0.0
e6717692,0.0,1.0,0.0,0.0,0.0
e7284756,1.0,0.0,1.0,1.0,1.0
e7640640,1.0,1.0,1.0,1.0,1.0
e7639266,0.0,1.0,1.0,0.0,0.0
e7640038,1.0,1.0,0.0,1.0,1.0
e7627634,1.0,1.0,1.0,1.0,1.0
e7459330,1.0,1.0,1.0,0.0,1.0
e7440328,1.0,1.0,0.0,0.0,0.0
e7491662,0.0,0.0,0.0,1.0,1.0
e6729820,0.0,0.0,0.0,0.0,1.0
e7100730,1.0,0.0,0.0,1.0,1.0
e6735848,0.0,0.0,0.0,0.0,1.0
e7482926,0.0,0.0,0.0,1.0,0.0
e900026,0.0,0.0,0.0,1.0,1.0
e6286148,0.0,0.0,0.0,0.0,0.0
e7347286,1.0,1.0,1.0,1.0,0.0
e7506538,1.0,0.0,0.0,0.0,0.0
e7508188,1.0,0.0,0.0,0.0,0.0
e6951340,0.0,0.0,0.0,1.0,0.0
e7640556,1.0,1.0,1.0,1.0,1.0
e7593784,1.0,0.0,1.0,0.0,1.0
e7208394,0.0,0.0,1.0,0.0,0.0
e7387128,1.0,1.0,1.0,1.0,0.0
e7312326,0.0,1.0,1.0,1.0,0.0
e6857928,0.0,0.0,0.0,1.0,0.0
e7428446,0.0,1.0,1.0,0.0,0.0
e963588,0.0,0.0,0.0,1.0,0.0
e7090148,1.0,0.0,0.0,1.0,0.0
e6718682,0.0,0.0,0.0,1.0,0.0
e7036162,1.0,1.0,1.0,0.0,1.0
e920980,0.0,0.0,0.0,1.0,0.0
e7609074,0.0,1.0,1.0,1.0,1.0
e7496122,1.0,0.0,0.0,0.0,1.0
e7578638,0.0,1.0,1.0,1.0,1.0
e7561180,1.0,1.0,0.0,1.0,1.0
e7316800,1.0,1.0,0.0,0.0,0.0
e6294714,0.0,0.0,0.0,1.0,0.0
e6626182,1.0,0.0,0.0,0.0,0.0
e6677350,1.0,0.0,0.0,0.0,0.0
e7391106,1.0,0.0,1.0,0.0,1.0
e7579200,0.0,1.0,1.0,0.0,1.0
e7433196,0.0,1.0,1.0,0.0,0.0
e6759282,0.0,1.0,0.0,0.0,0.0
e6741246,1.0,0.0,0.0,0.0,0.0
e6979252,1.0,0.0,0.0,0.0,1.0
e6846662,1.0,0.0,0.0,0.0,0.0
e980330,0.0,0.0,1.0,0.0,0.0
e7489442,0.0,0.0,1.0,0.0,0.0
e7629540,1.0,1.0,1.0,1.0,1.0
e6977734,0.0,1.0,0.0,1.0,0.0
e6604740,1.0,0.0,0.0,0.0,0.0
e6792930,0.0,0.0,0.0,1.0,0.0
e7355950,1.0,0.0,0.0,0.0,1.0
e6646558,1.0,0.0,0.0,0.0,0.0
e6813246,0.0,0.0,0.0,0.0,1.0
e7514352,0.0,0.0,1.0,1.0,0.0
e7512062,0.0,0.0,0.0,1.0,0.0
e7387626,1.0,0.0,0.0,1.0,0.0
e935442,1.0,1.0,0.0,0.0,0.0
e6828944,0.0,1.0,0.0,0.0,0.0
e6294568,0.0,0.0,0.0,1.0,0.0
e6767668,0.0,0.0,0.0,1.0,0.0
e6188682,0.0,0.0,0.0,1.0,0.0
e7444102,1.0,1.0,0.0,0.0,1.0
e6645330,0.0,0.0,1.0,0.0,0.0
e7508210,0.0,0.0,1.0,0.0,0.0
e7606230,1.0,1.0,1.0,1.0,1.0
e7532062,1.0,0.0,0.0,1.0,0.0
e6865026,0.0,0.0,1.0,1.0,0.0
e7177860,0.0,1.0,1.0,1.0,0.0
e6846174,0.0,1.0,0.0,1.0,0.0
e7491188,0.0,0.0,1.0,1.0,0.0
e969140,0.0,0.0,0.0,1.0,0.0
e6831748,0.0,0.0,0.0,1.0,0.0
e7392766,1.0,1.0,0.0,0.0,1.0
e7512046,0.0,0.0,0.0,1.0,0.0
e7544040,1.0,1.0,1.0,0.0,0.0
e7612630,1.0,1.0,0.0,0.0,1.0
e6803962,1.0,0.0,0.0,0.0,0.0
e7598698,1.0,1.0,1.0,1.0,1.0
e935098,0.0,0.0,0.0,1.0,0.0
e6876142,0.0,0.0,1.0,1.0,0.0
e6826252,1.0,1.0,1.0,1.0,0.0
e908040,1.0,1.0,1.0,1.0,1.0
e7438944,0.0,0.0,1.0,1.0,1.0
e7461120,0.0,1.0,1.0,0.0,0.0
e7492558,0.0,0.0,0.0,1.0,0.0
e7422884,0.0,1.0,1.0,1.0,0.0
e894642,0.0,1.0,0.0,0.0,0.0
e7504312,0.0,0.0,1.0,0.0,0.0
e7495538,1.0,0.0,0.0,0.0,1.0
e6864166,1.0,0.0,0.0,0.0,0.0
e7632064,1.0,1.0,0.0,1.0,1.0
e7588898,0.0,1.0,0.0,1.0,0.0
e942474,1.0,0.0,0.0,0.0,0.0
e7611336,1.0,1.0,1.0,0.0,0.0
e7481482,0.0,0.0,1.0,0.0,0.0
e7499746,0.0,1.0,0.0,0.0,0.0
e7634344,0.0,1.0,0.0,1.0,0.0
e7504954,0.0,0.0,0.0,1.0,0.0
e7320932,0.0,1.0,0.0,1.0,0.0
e7641048,1.0,1.0,0.0,1.0,1.0
e7032832,0.0,0.0,0.0,1.0,0.0
e7498290,0.0,0.0,0.0,1.0,0.0
e6179812,0.0,0.0,1.0,0.0,0.0
e6699736,1.0,0.0,0.0,0.0,0.0
e7481818,1.0,0.0,0.0,0.0,0.0
e7593986,0.0,1.0,1.0,0.0,1.0
e6838914,1.0,0.0,0.0,0.0,1.0
e7178466,0.0,1.0,1.0,1.0,0.0
e6925446,0.0,0.0,0.0,0.0,1.0
e7635498,1.0,1.0,0.0,1.0,1.0
e7492430,1.0,0.0,0.0,0.0,1.0
e7572758,0.0,1.0,1.0,1.0,0.0
e6682614,1.0,0.0,0.0,0.0,0.0
e6741176,1.0,0.0,0.0,0.0,0.0
e7261596,1.0,0.0,1.0,1.0,0.0
e6861536,1.0,0.0,0.0,0.0,0.0
e7044606,1.0,0.0,1.0,0.0,0.0
e7386898,1.0,0.0,0.0,0.0,1.0
e7496912,1.0,0.0,1.0,0.0,1.0
e7614638,0.0,1.0,0.0,1.0,1.0
e7634002,1.0,1.0,1.0,0.0,0.0
e7571238,0.0,1.0,1.0,0.0,0.0
e7589848,1.0,0.0,0.0,0.0,1.0
e7363276,1.0,0.0,0.0,0.0,0.0
e6859226,1.0,0.0,0.0,0.0,0.0
e7492386,1.0,0.0,0.0,0.0,0.0
e6860692,1.0,0.0,0.0,0.0,0.0
e7363326,0.0,1.0,0.0,1.0,1.0
e6751936,0.0,1.0,0.0,0.0,0.0
e7082892,0.0,1.0,0.0,1.0,0.0
e7440700,1.0,1.0,0.0,1.0,1.0
e7336232,1.0,0.0,0.0,1.0,0.0
e7567356,0.0,1.0,1.0,0.0,0.0
e7601144,1.0,1.0,1.0,1.0,1.0
e6809554,1.0,0.0,0.0,0.0,0.0
e7162410,1.0,1.0,0.0,0.0,0.0
e6840948,1.0,0.0,0.0,0.0,0.0
e7538004,0.0,0.0,0.0,1.0,1.0
e6818638,0.0,0.0,0.0,1.0,0.0
e7568660,1.0,0.0,0.0,0.0,1.0
e6362494,1.0,0.0,0.0,0.0,0.0
e6533810,0.0,0.0,0.0,0.0,1.0
e7483436,0.0,1.0,1.0,1.0,1.0
e902686,1.0,0.0,1.0,1.0,0.0
e7184938,0.0,0.0,0.0,1.0,1.0
e7323152,1.0,0.0,1.0,1.0,1.0
e7290926,1.0,0.0,1.0,0.0,0.0
e6287000,0.0,0.0,0.0,0.0,0.0
e7615368,1.0,1.0,1.0,1.0,1.0
e6761978,0.0,0.0,1.0,0.0,0.0
e7618326,1.0,1.0,1.0,1.0,1.0
e6267342,1.0,0.0,0.0,0.0,0.0
e6588402,1.0,0.0,0.0,0.0,0.0
e6852936,0.0,0.0,0.0,0.0,1.0
e7449732,1.0,1.0,0.0,0.0,1.0
e6834824,0.0,0.0,0.0,1.0,0.0
e7391258,0.0,1.0,1.0,0.0,0.0
e7588856,0.0,0.0,1.0,1.0,1.0
e7152314,1.0,0.0,1.0,0.0,0.0
e7323214,0.0,0.0,0.0,1.0,1.0
e6713684,1.0,0.0,0.0,0.0,0.0
e6847796,1.0,0.0,0.0,0.0,0.0
e7636684,0.0,1.0,0.0,0.0,0.0
e901946,0.0,0.0,0.0,1.0,1.0
e923342,1.0,0.0,0.0,0.0,0.0
e923344,0.0,0.0,1.0,1.0,0.0
e7588900,0.0,1.0,0.0,1.0,0.0
e6586372,1.0,0.0,0.0,0.0,0.0
e7492972,0.0,0.0,0.0,1.0,0.0
e6509980,1.0,0.0,0.0,1.0,0.0
e6895704,0.0,0.0,0.0,1.0,0.0
e6737184,0.0,0.0,0.0,1.0,0.0
e6745994,1.0,0.0,0.0,1.0,0.0
e6286198,0.0,0.0,0.0,1.0,0.0
e6441920,1.0,0.0,0.0,0.0,0.0
e7542424,1.0,0.0,0.0,1.0,1.0
e7636234,1.0,1.0,1.0,1.0,1.0
e7094436,1.0,0.0,0.0,1.0,0.0
e991292,0.0,1.0,0.0,0.0,0.0
e6262826,0.0,0.0,1.0,0.0,0.0
e6353588,1.0,0.0,0.0,0.0,0.0
e7234574,1.0,0.0,1.0,1.0,0.0
e909380,0.0,0.0,0.0,0.0,0.0
e6801292,0.0,0.0,0.0,1.0,0.0
e7592692,1.0,1.0,0.0,1.0,1.0
e7641042,1.0,1.0,1.0,1.0,1.0
e7606932,0.0,1.0,1.0,1.0,0.0
e7630878,1.0,1.0,0.0,1.0,1.0
e6125906,0.0,0.0,1.0,1.0,0.0
e6755800,1.0,0.0,0.0,0.0,0.0
e7108886,1.0,0.0,1.0,1.0,0.0
e7005662,0.0,1.0,0.0,1.0,0.0
e6234520,0.0,0.0,0.0,1.0,0.0
e7221800,0.0,1.0,1.0,0.0,0.0
e7504592,0.0,0.0,1.0,0.0,0.0
e6855196,1.0,0.0,1.0,0.0,0.0
e6839160,0.0,0.0,1.0,0.0,0.0
e7246500,0.0,1.0,1.0,0.0,0.0
e7093168,1.0,1.0,1.0,1.0,0.0
e914880,0.0,1.0,1.0,1.0,0.0
e7557772,0.0,1.0,0.0,1.0,0.0
e7072304,0.0,1.0,0.0,1.0,0.0
e6866376,0.0,1.0,0.0,0.0,0.0
e6244558,0.0,0.0,1.0,0.0,0.0
e7536504,1.0,0.0,0.0,1.0,0.0
e6798416,0.0,1.0,0.0,1.0,0.0
e7613072,1.0,1.0,1.0,1.0,1.0
e964752,1.0,0.0,0.0,1.0,1.0
e6705014,0.0,0.0,0.0,1.0,0.0
e7641066,1.0,1.0,1.0,1.0,1.0
e7599458,0.0,1.0,1.0,0.0,0.0
e7625104,1.0,0.0,0.0,1.0,1.0
e7609888,1.0,1.0,0.0,1.0,1.0
e7502848,0.0,0.0,0.0,0.0,1.0
e7611480,1.0,1.0,1.0,1.0,1.0
e7119678,0.0,1.0,0.0,1.0,0.0
e6730132,1.0,0.0,0.0,0.0,0.0
e7502298,0.0,0.0,0.0,1.0,0.0
e7517444,0.0,1.0,1.0,0.0,0.0
e982084,1.0,0.0,0.0,0.0,0.0
e7337188,1.0,0.0,1.0,1.0,0.0
e7567668,1.0,1.0,0.0,0.0,1.0
e7594252,1.0,1.0,0.0,0.0,1.0
e6864840,1.0,0.0,0.0,0.0,0.0
e975484,0.0,0.0,1.0,1.0,0.0
e6661180,0.0,1.0,0.0,0.0,0.0
e7581844,1.0,1.0,1.0,0.0,0.0
e6314386,1.0,0.0,0.0,0.0,0.0
e6716004,1.0,0.0,0.0,0.0,0.0
e7160004,1.0,0.0,0.0,1.0,0.0
e7261022,0.0,1.0,0.0,1.0,0.0
e7505270,1.0,0.0,0.0,0.0,1.0
e7437738,0.0,1.0,1.0,1.0,0.0
e922860,0.0,0.0,1.0,0.0,0.0
e7273068,1.0,1.0,0.0,0.0,0.0
e6669816,0.0,0.0,1.0,0.0,0.0
e7306986,1.0,0.0,0.0,0.0,1.0
e910114,1.0,0.0,0.0,0.0,0.0
e905082,1.0,1.0,1.0,1.0,1.0
e7537326,1.0,1.0,1.0,1.0,1.0
e6863346,0.0,1.0,0.0,0.0,0.0
e6575938,0.0,1.0,0.0,0.0,0.0
e6631262,1.0,0.0,1.0,0.0,1.0
e6774616,0.0,0.0,1.0,0.0,0.0
e7460290,0.0,1.0,1.0,1.0,0.0
e7511486,1.0,0.0,0.0,0.0,1.0
e6539774,1.0,0.0,0.0,0.0,0.0
e6859318,0.0,0.0,1.0,1.0,0.0
e7153716,1.0,0.0,1.0,1.0,0.0
e7639840,1.0,1.0,0.0,1.0,1.0
e7463722,1.0,0.0,1.0,1.0,1.0
e6840582,1.0,1.0,0.0,0.0,1.0
e7505592,0.0,0.0,1.0,1.0,0.0
e6209592,1.0,0.0,0.0,0.0,1.0
e7195266,1.0,0.0,1.0,0.0,0.0
e7554758,0.0,1.0,1.0,0.0,0.0
e7639582,1.0,0.0,0.0,1.0,1.0
e7584810,1.0,0.0,0.0,0.0,1.0
e6448676,1.0,0.0,0.0,0.0,0.0
e6488052,0.0,0.0,0.0,1.0,0.0
e968322,1.0,0.0,0.0,0.0,0.0
e6486728,0.0,0.0,1.0,1.0,0.0
e6948724,1.0,0.0,1.0,1.0,0.0
e6529224,0.0,0.0,1.0,1.0,0.0
e6545510,0.0,0.0,1.0,0.0,0.0
e6564012,0.0,0.0,0.0,1.0,0.0
e7358372,0.0,1.0,0.0,1.0,0.0
e901726,0.0,0.0,0.0,1.0,0.0
e7194704,1.0,0.0,0.0,0.0,1.0
e6729170,0.0,0.0,0.0,1.0,1.0
e7478186,0.0,1.0,0.0,1.0,1.0
e7635398,1.0,1.0,1.0,1.0,1.0
e6856682,0.0,0.0,1.0,0.0,0.0
e7286134,1.0,0.0,0.0,1.0,1.0
e6210566,0.0,0.0,0.0,1.0,0.0
e7043032,0.0,0.0,1.0,1.0,0.0
e6772078,0.0,0.0,0.0,0.0,1.0
e966504,1.0,1.0,0.0,1.0,1.0
e966506,1.0,1.0,0.0,0.0,1.0
e985578,0.0,0.0,0.0,0.0,0.0
e7473238,1.0,0.0,1.0,0.0,0.0
e7621488,1.0,1.0,0.0,0.0,0.0
e7455758,1.0,0.0,0.0,1.0,1.0
e7566282,1.0,0.0,1.0,1.0,0.0
e6838646,1.0,1.0,1.0,1.0,1.0
e7636680,0.0,0.0,0.0,0.0,1.0
e971738,1.0,0.0,0.0,0.0,0.0
e924438,1.0,0.0,0.0,0.0,0.0
e6780616,0.0,0.0,0.0,1.0,0.0
e6399742,0.0,0.0,0.0,0.0,1.0
e7487404,0.0,0.0,0.0,1.0,0.0
e7517190,0.0,1.0,1.0,0.0,0.0
e6706332,1.0,0.0,0.0,0.0,0.0
e969532,0.0,1.0,0.0,0.0,0.0
e7514472,0.0,1.0,0.0,0.0,0.0
e6899264,0.0,1.0,1.0,0.0,0.0
e7516006,0.0,1.0,0.0,0.0,0.0
e7594212,0.0,1.0,1.0,1.0,0.0
e6589026,0.0,0.0,1.0,0.0,0.0
e918300,0.0,1.0,0.0,0.0,0.0
e7510420,0.0,1.0,1.0,0.0,0.0
e921460,0.0,0.0,1.0,0.0,0.0
e7326436,1.0,0.0,0.0,0.0,1.0
e6792680,1.0,0.0,0.0,0.0,0.0
e7486680,0.0,0.0,1.0,0.0,0.0
e7550706,1.0,1.0,0.0,1.0,0.0
e7496520,0.0,0.0,0.0,1.0,0.0
e928858,0.0,1.0,0.0,0.0,0.0
e7486344,1.0,0.0,0.0,1.0,0.0
e6527726,0.0,0.0,0.0,1.0,1.0
e7061820,0.0,1.0,1.0,1.0,0.0
e7640194,1.0,1.0,0.0,1.0,1.0
e7626870,1.0,1.0,0.0,1.0,1.0
e6855140,1.0,0.0,0.0,0.0,0.0
e7494976,1.0,0.0,1.0,1.0,0.0
e6851496,1.0,0.0,0.0,0.0,0.0
e7613742,1.0,1.0,1.0,0.0,1.0
e6685084,0.0,1.0,0.0,0.0,0.0
e937136,0.0,1.0,0.0,0.0,1.0
e6668978,1.0,0.0,0.0,0.0,1.0
e7290688,0.0,0.0,1.0,0.0,0.0
e7637778,1.0,1.0,0.0,1.0,1.0
e7246194,1.0,0.0,0.0,0.0,1.0
e7346514,1.0,0.0,1.0,1.0,0.0
e7405398,0.0,1.0,0.0,1.0,1.0
e7485638,1.0,0.0,0.0,0.0,0.0
e6649732,0.0,0.0,0.0,0.0,1.0
e7508816,0.0,0.0,0.0,1.0,1.0
e926520,1.0,1.0,0.0,0.0,0.0
e6791292,1.0,0.0,0.0,0.0,0.0
e7499486,0.0,1.0,0.0,0.0,0.0
e6307462,0.0,0.0,0.0,0.0,1.0
e6408674,0.0,1.0,0.0,0.0,1.0
e7531438,1.0,0.0,1.0,0.0,0.0
e7501490,1.0,0.0,0.0,0.0,0.0
e7012498,1.0,0.0,0.0,1.0,1.0
e976328,1.0,0.0,1.0,1.0,1.0
e6901394,0.0,0.0,0.0,0.0,1.0
e6842354,0.0,0.0,0.0,0.0,1.0
e6431478,1.0,0.0,0.0,0.0,1.0
e7508742,0.0,0.0,1.0,0.0,0.0
e7258222,1.0,0.0,0.0,0.0,1.0
e7497120,0.0,1.0,0.0,1.0,0.0
e958142,0.0,0.0,0.0,1.0,0.0
e6292634,1.0,0.0,0.0,0.0,0.0
e6864098,0.0,0.0,0.0,0.0,1.0
e7427382,1.0,1.0,1.0,1.0,0.0
e7604066,1.0,1.0,0.0,1.0,1.0
e6791692,0.0,0.0,1.0,0.0,0.0
e7336912,0.0,1.0,1.0,0.0,0.0
e7523952,0.0,0.0,0.0,1.0,1.0
e6876292,0.0,1.0,1.0,1.0,1.0
e7562512,1.0,1.0,1.0,1.0,1.0
e7639490,0.0,1.0,1.0,1.0,1.0
e7116470,1.0,0.0,0.0,0.0,0.0
e6836104,0.0,0.0,0.0,1.0,0.0
e6759958,0.0,1.0,0.0,0.0,0.0
e7203564,0.0,0.0,1.0,1.0,0.0
e7496030,0.0,0.0,1.0,0.0,0.0
e6873404,0.0,0.0,0.0,0.0,1.0
e7620014,1.0,0.0,0.0,0.0,0.0
e7620016,0.0,0.0,0.0,0.0,1.0
e7580990,1.0,1.0,0.0,1.0,1.0
e6206754,0.0,1.0,1.0,0.0,0.0
e7159680,0.0,0.0,0.0,1.0,0.0
e7596604,1.0,1.0,1.0,1.0,1.0
e7416008,1.0,0.0,1.0,1.0,1.0
e7286200,0.0,1.0,0.0,1.0,1.0
e7581272,1.0,0.0,0.0,0.0,1.0
e7495736,1.0,1.0,0.0,0.0,1.0
e7638684,0.0,1.0,1.0,1.0,1.0
e7087284,0.0,0.0,1.0,1.0,0.0
e7171596,1.0,1.0,0.0,0.0,0.0
e6868784,0.0,0.0,1.0,0.0,0.0
e7580604,1.0,1.0,0.0,1.0,1.0
e7259240,1.0,1.0,0.0,0.0,1.0
e6801160,0.0,1.0,0.0,0.0,0.0
e6825940,0.0,0.0,1.0,1.0,0.0
e7596648,1.0,1.0,0.0,0.0,1.0
e945310,1.0,0.0,0.0,0.0,0.0
e923536,1.0,1.0,0.0,0.0,0.0
e923538,1.0,1.0,0.0,0.0,0.0
e6813150,1.0,0.0,0.0,0.0,0.0
e6660388,0.0,0.0,1.0,0.0,1.0
e6798126,0.0,0.0,1.0,0.0,0.0
e7621186,0.0,0.0,0.0,0.0,1.0
e7622438,0.0,1.0,1.0,1.0,0.0
e6764848,0.0,1.0,1.0,0.0,0.0
e7518226,0.0,0.0,1.0,0.0,0.0
e7620196,0.0,1.0,0.0,0.0,0.0
e7497282,1.0,0.0,0.0,0.0,0.0
e7349720,1.0,1.0,0.0,1.0,0.0
e7619900,0.0,0.0,0.0,1.0,0.0
e7435210,0.0,1.0,0.0,0.0,1.0
e7612076,1.0,1.0,1.0,1.0,1.0
e6849328,0.0,0.0,0.0,1.0,0.0
e7617264,1.0,0.0,0.0,0.0,1.0
e7619262,1.0,1.0,1.0,1.0,1.0
e914142,0.0,0.0,0.0,1.0,0.0
e7522412,1.0,1.0,1.0,1.0,1.0
e6159906,1.0,0.0,0.0,0.0,0.0
e7605282,0.0,1.0,1.0,0.0,0.0
e6904100,0.0,1.0,0.0,0.0,0.0
e6794592,0.0,0.0,0.0,1.0,0.0
e7268408,1.0,1.0,1.0,0.0,0.0
e6461020,0.0,0.0,1.0,0.0,0.0
e7489596,1.0,1.0,0.0,0.0,0.0
e7507526,1.0,1.0,0.0,0.0,0.0
e7523636,0.0,0.0,0.0,0.0,1.0
e7517430,1.0,1.0,0.0,0.0,1.0
e7075874,1.0,0.0,0.0,1.0,0.0
e7039312,1.0,1.0,0.0,1.0,1.0
e929714,0.0,0.0,1.0,0.0,0.0
e6626688,0.0,1.0,0.0,0.0,1.0
e7627748,1.0,0.0,1.0,1.0,0.0
e928742,1.0,0.0,0.0,0.0,0.0
e7271554,0.0,0.0,1.0,1.0,0.0
e7459060,0.0,1.0,1.0,0.0,0.0
e7493608,0.0,0.0,0.0,1.0,0.0
e7496488,1.0,0.0,1.0,1.0,1.0
e6640798,1.0,0.0,0.0,0.0,0.0
e7346924,0.0,0.0,1.0,1.0,1.0
e904552,1.0,0.0,0.0,0.0,0.0
e7447136,1.0,1.0,0.0,0.0,0.0
e7547882,1.0,1.0,1.0,1.0,1.0
e7508446,0.0,0.0,0.0,1.0,1.0
e7521850,1.0,1.0,0.0,0.0,0.0
e1014598,1.0,0.0,0.0,0.0,0.0
e7146468,1.0,0.0,0.0,0.0,1.0
e981006,1.0,0.0,0.0,0.0,0.0
e7491038,0.0,0.0,0.0,0.0,1.0
e7516686,0.0,1.0,1.0,0.0,0.0
e6750442,0.0,0.0,0.0,1.0,0.0
e917262,0.0,0.0,1.0,1.0,0.0
e992786,1.0,0.0,0.0,0.0,0.0
e906000,0.0,0.0,1.0,0.0,1.0
e7637594,0.0,0.0,1.0,0.0,0.0
e7594866,0.0,1.0,1.0,0.0,0.0
e931316,0.0,0.0,1.0,1.0,0.0
e6512752,0.0,0.0,1.0,0.0,0.0
e6867028,0.0,1.0,0.0,0.0,0.0
e7582844,0.0,0.0,1.0,1.0,0.0
e7483334,0.0,0.0,0.0,1.0,0.0
e6837718,1.0,0.0,0.0,0.0,1.0
e890272,0.0,0.0,0.0,0.0,1.0
e890274,1.0,0.0,0.0,0.0,0.0
e7639268,0.0,1.0,0.0,1.0,0.0
e6867006,0.0,0.0,0.0,1.0,0.0
e7236152,0.0,1.0,0.0,1.0,0.0
e7493840,0.0,0.0,0.0,1.0,0.0
e7559698,1.0,0.0,0.0,0.0,1.0
e7506048,1.0,0.0,0.0,0.0,0.0
e7514040,1.0,0.0,1.0,0.0,0.0
e7573864,1.0,0.0,0.0,0.0,1.0
e6840384,0.0,0.0,0.0,0.0,1.0
e7628604,1.0,1.0,1.0,1.0,1.0
e6577250,0.0,1.0,0.0,0.0,0.0
e6866138,0.0,0.0,1.0,0.0,0.0
e6832858,0.0,0.0,0.0,1.0,0.0
e993574,1.0,0.0,1.0,0.0,0.0
e6725576,1.0,0.0,0.0,0.0,0.0
e7401408,1.0,1.0,1.0,1.0,0.0
e7207952,1.0,0.0,1.0,1.0,0.0
e7494906,1.0,1.0,0.0,1.0,1.0
e7625548,0.0,1.0,1.0,1.0,1.0
e7636678,1.0,0.0,0.0,0.0,0.0
e7598798,0.0,1.0,0.0,1.0,1.0
e7602198,1.0,1.0,0.0,1.0,1.0
e7494960,1.0,0.0,0.0,1.0,1.0
e7179860,1.0,1.0,1.0,1.0,0.0
e6568708,0.0,0.0,1.0,0.0,0.0
e7615370,1.0,1.0,1.0,1.0,1.0
e926558,0.0,0.0,1.0,0.0,0.0
e6622986,1.0,0.0,0.0,0.0,1.0
e7608202,1.0,1.0,0.0,1.0,1.0
e898560,0.0,1.0,0.0,0.0,0.0
e7285940,0.0,0.0,0.0,0.0,1.0
e6292720,1.0,0.0,0.0,0.0,0.0
e7534758,1.0,1.0,1.0,1.0,1.0
e6875316,0.0,1.0,1.0,0.0,0.0
e7502302,0.0,1.0,0.0,0.0,0.0
e7619598,0.0,1.0,0.0,0.0,0.0
e7621542,0.0,1.0,1.0,0.0,0.0
e6864660,1.0,0.0,0.0,0.0,0.0
e6314226,0.0,0.0,0.0,0.0,1.0
e7017682,0.0,0.0,0.0,0.0,1.0
e7226630,0.0,1.0,1.0,0.0,0.0
e6333986,1.0,0.0,0.0,0.0,0.0
e7472206,1.0,0.0,1.0,1.0,1.0
e7609452,1.0,1.0,1.0,1.0,0.0
e7615294,1.0,1.0,1.0,1.0,1.0
e7591452,0.0,1.0,0.0,1.0,0.0
e7631860,1.0,1.0,0.0,1.0,1.0
e7523060,0.0,0.0,0.0,0.0,1.0
e897842,0.0,0.0,0.0,0.0,1.0
e6638216,0.0,1.0,0.0,0.0,0.0
e6845490,0.0,0.0,0.0,1.0,0.0
e7260834,1.0,0.0,1.0,0.0,0.0
e6713076,0.0,1.0,1.0,0.0,0.0
e7046300,1.0,0.0,0.0,1.0,1.0
e7420568,0.0,1.0,1.0,0.0,1.0
e7494240,1.0,0.0,0.0,0.0,0.0
e7505094,0.0,0.0,0.0,1.0,0.0
e7540542,1.0,1.0,1.0,1.0,0.0
e7288322,0.0,1.0,0.0,0.0,0.0
e7601414,0.0,1.0,1.0,0.0,0.0
e7491408,1.0,0.0,0.0,0.0,0.0
e7263022,1.0,0.0,1.0,0.0,0.0
e6569518,0.0,0.0,0.0,0.0,1.0
e7423510,0.0,1.0,0.0,1.0,0.0
e7618774,0.0,0.0,1.0,1.0,0.0
e7630154,1.0,1.0,0.0,0.0,1.0
e6712208,0.0,0.0,0.0,1.0,0.0
e7509234,1.0,0.0,0.0,0.0,0.0
e6975024,0.0,0.0,1.0,1.0,0.0
e6721750,0.0,0.0,1.0,0.0,0.0
e7124864,0.0,1.0,0.0,1.0,0.0
e6860610,0.0,0.0,1.0,0.0,0.0
e7488348,0.0,1.0,0.0,0.0,0.0
e7059314,0.0,0.0,1.0,1.0,0.0
e7640066,1.0,1.0,0.0,0.0,1.0
e6850134,0.0,1.0,0.0,0.0,1.0
e7633628,1.0,1.0,0.0,1.0,1.0
e912190,1.0,0.0,1.0,0.0,0.0
e6670496,1.0,0.0,1.0,1.0,0.0
e6780194,0.0,1.0,0.0,0.0,0.0
e6473962,0.0,1.0,0.0,0.0,0.0
e7499430,0.0,0.0,0.0,1.0,0.0
e7329136,0.0,1.0,1.0,1.0,0.0
e7390932,0.0,1.0,1.0,0.0,1.0
e7012234,0.0,1.0,1.0,1.0,0.0
e7497948,0.0,1.0,0.0,0.0,0.0
e7561762,1.0,1.0,1.0,1.0,1.0
e7591012,1.0,1.0,1.0,1.0,1.0
e7375268,0.0,1.0,0.0,0.0,0.0
e1064898,1.0,0.0,0.0,0.0,0.0
e7499932,0.0,1.0,1.0,0.0,0.0
e7639254,1.0,1.0,0.0,1.0,1.0
e1086620,1.0,0.0,0.0,0.0,0.0
e1087896,0.0,1.0,1.0,0.0,1.0
e7409206,1.0,0.0,1.0,1.0,1.0
e6293892,1.0,0.0,0.0,0.0,0.0
e6477446,1.0,0.0,0.0,0.0,0.0
e7387142,1.0,0.0,1.0,1.0,0.0
e7561938,0.0,1.0,1.0,1.0,0.0
e7541098,1.0,1.0,0.0,1.0,1.0
e6850684,1.0,1.0,0.0,0.0,0.0
e7018236,0.0,0.0,0.0,1.0,1.0
e6287020,0.0,0.0,1.0,0.0,0.0
e7487728,0.0,0.0,0.0,1.0,0.0
