,0,1,2
e5859632,1.0,0.0,0.0
e5478942,1.0,1.0,1.0
e5855336,1.0,1.0,0.0
e703256,0.0,0.0,0.0
e5801842,0.0,1.0,1.0
e5955810,1.0,1.0,1.0
e5638976,1.0,0.0,0.0
e5585870,1.0,0.0,0.0
e5045994,0.0,0.0,0.0
e5938540,1.0,0.0,0.0
e5847246,1.0,0.0,1.0
e5878238,0.0,1.0,0.0
e5892484,1.0,0.0,0.0
e5473536,1.0,0.0,1.0
e5756658,0.0,0.0,1.0
e5954110,0.0,1.0,1.0
e5949976,0.0,1.0,1.0
e5650404,0.0,1.0,0.0
e5026544,0.0,0.0,0.0
e5886680,0.0,1.0,0.0
e5895332,1.0,0.0,0.0
e5595526,0.0,0.0,1.0
e5628122,0.0,1.0,0.0
e685386,1.0,0.0,0.0
e685388,1.0,1.0,0.0
e5796784,1.0,0.0,1.0
e5955534,1.0,1.0,1.0
e5653860,0.0,1.0,1.0
e5906584,0.0,1.0,1.0
e5878978,0.0,0.0,1.0
e5905478,1.0,1.0,0.0
e5945972,1.0,1.0,1.0
e5629392,0.0,1.0,0.0
e659970,1.0,0.0,0.0
e5827352,1.0,1.0,1.0
e5848366,1.0,0.0,0.0
e5916828,0.0,1.0,1.0
e5407292,0.0,1.0,0.0
e5934900,1.0,0.0,0.0
e5746076,1.0,1.0,0.0
e5811140,1.0,1.0,0.0
e5947214,1.0,1.0,1.0
e5948702,1.0,1.0,1.0
e5944922,0.0,1.0,1.0
e718970,0.0,0.0,1.0
e5893256,1.0,0.0,0.0
e5765848,0.0,1.0,1.0
e5951034,1.0,1.0,1.0
e5887306,1.0,0.0,0.0
e715606,0.0,1.0,0.0
e715608,0.0,1.0,1.0
e5602930,1.0,1.0,1.0
e5329026,1.0,0.0,0.0
e5600014,0.0,1.0,1.0
e5890472,1.0,0.0,0.0
e5098324,0.0,0.0,0.0
e5927730,1.0,1.0,0.0
e5877180,0.0,1.0,0.0
e5915416,1.0,0.0,1.0
e5953518,1.0,1.0,1.0
e5952938,1.0,1.0,1.0
e5873602,0.0,0.0,1.0
e5948076,1.0,1.0,0.0
e5939030,1.0,0.0,0.0
e5941770,0.0,1.0,1.0
e5936008,1.0,0.0,0.0
e5937874,0.0,1.0,1.0
e5875338,1.0,1.0,0.0
e5935018,0.0,0.0,1.0
e5824634,1.0,1.0,0.0
e620886,0.0,1.0,0.0
e5872008,0.0,1.0,0.0
e5875832,1.0,0.0,0.0
e5914060,0.0,1.0,1.0
e5679918,1.0,0.0,0.0
e5563198,0.0,0.0,1.0
e5630664,0.0,1.0,0.0
e5906880,1.0,1.0,1.0
e5937950,0.0,0.0,1.0
e621976,0.0,0.0,0.0
e5953104,0.0,1.0,1.0
e5536448,0.0,0.0,1.0
e5649470,1.0,0.0,0.0
e5905434,0.0,1.0,1.0
e5954988,1.0,1.0,1.0
e5608404,1.0,0.0,0.0
e5846264,1.0,0.0,1.0
e5888638,1.0,0.0,0.0
e5954764,0.0,1.0,1.0
e5947104,1.0,0.0,0.0
e4982868,1.0,0.0,0.0
e5851320,1.0,0.0,1.0
e5859558,1.0,1.0,1.0
e5931580,0.0,0.0,1.0
e5423392,1.0,0.0,0.0
e5632378,0.0,1.0,1.0
e5467018,0.0,1.0,0.0
e5660440,1.0,0.0,0.0
e5938944,0.0,1.0,0.0
e5948544,1.0,0.0,1.0
e5954360,1.0,1.0,1.0
e5941130,0.0,1.0,1.0
e5949682,1.0,1.0,1.0
e655160,0.0,0.0,0.0
e5883796,1.0,0.0,0.0
e5928842,1.0,1.0,1.0
e5723912,1.0,0.0,1.0
e5908306,0.0,1.0,1.0
e5507128,0.0,1.0,0.0
e5908022,0.0,1.0,1.0
e5952088,1.0,0.0,0.0
e5953106,0.0,1.0,1.0
e701288,0.0,1.0,1.0
e5893812,0.0,1.0,1.0
e5933138,1.0,0.0,0.0
e5778408,0.0,1.0,1.0
e5937922,1.0,0.0,0.0
e5687592,0.0,0.0,1.0
e5884816,0.0,1.0,0.0
e5604552,1.0,0.0,0.0
e5854678,1.0,1.0,1.0
e5947652,1.0,1.0,1.0
e5882076,0.0,1.0,0.0
e5923296,1.0,0.0,1.0
e5620074,0.0,0.0,1.0
e5717284,1.0,1.0,0.0
e5777944,0.0,1.0,1.0
e5945594,0.0,1.0,1.0
e645616,1.0,0.0,0.0
e645618,0.0,1.0,1.0
e5947646,1.0,1.0,1.0
e5732808,1.0,0.0,0.0
e5903546,0.0,1.0,1.0
e693844,0.0,1.0,0.0
e622336,0.0,1.0,1.0
e5638520,1.0,0.0,0.0
e5932784,1.0,0.0,0.0
e5933116,0.0,1.0,1.0
e5934566,1.0,0.0,0.0
e5954422,0.0,1.0,1.0
e5951586,0.0,1.0,1.0
e5954090,1.0,1.0,1.0
e634328,0.0,0.0,0.0
e5936418,1.0,0.0,0.0
e5936422,0.0,1.0,1.0
e5950092,1.0,1.0,1.0
e5953046,1.0,1.0,1.0
e5827056,1.0,0.0,1.0
e5954460,1.0,1.0,1.0
e5954518,1.0,1.0,1.0
e5953394,1.0,1.0,1.0
e812988,1.0,0.0,0.0
e5840530,0.0,1.0,0.0
e5884156,0.0,1.0,0.0
e5784932,1.0,1.0,0.0
e5672068,0.0,1.0,0.0
e5878852,1.0,0.0,0.0
e5888290,1.0,0.0,0.0
e5777740,0.0,1.0,1.0
e5419660,0.0,0.0,1.0
e5847468,1.0,1.0,1.0
e5871568,0.0,1.0,1.0
e5747264,0.0,1.0,1.0
e5748090,1.0,0.0,0.0
e736122,1.0,1.0,0.0
e5952026,0.0,1.0,0.0
e5638668,1.0,0.0,0.0
e5762818,0.0,1.0,1.0
e5460764,0.0,0.0,0.0
e5840896,0.0,1.0,1.0
e5952986,1.0,0.0,0.0
e5871620,0.0,1.0,0.0
e5909704,1.0,1.0,1.0
e5953420,1.0,1.0,1.0
e5915298,1.0,0.0,0.0
e5879150,1.0,0.0,0.0
e5950170,1.0,1.0,0.0
e5880362,0.0,0.0,0.0
e5086932,0.0,0.0,0.0
e5623704,0.0,0.0,1.0
e747588,0.0,1.0,0.0
e5955014,1.0,1.0,1.0
e5951698,1.0,0.0,1.0
e5953054,0.0,1.0,0.0
e5931486,1.0,0.0,0.0
e5937396,0.0,1.0,1.0
e5944478,1.0,1.0,1.0
e5926794,1.0,1.0,1.0
e5940816,0.0,1.0,1.0
e817290,0.0,1.0,0.0
e5948396,1.0,1.0,1.0
e5946918,1.0,1.0,1.0
e5651006,0.0,1.0,0.0
e5847278,1.0,0.0,1.0
e5719838,0.0,1.0,0.0
e5854886,1.0,0.0,1.0
e5951010,1.0,1.0,1.0
e5887902,1.0,0.0,0.0
e5712932,1.0,0.0,0.0
e5874696,0.0,0.0,1.0
e5910220,1.0,1.0,0.0
e5786130,1.0,0.0,1.0
e5872582,1.0,0.0,0.0
e5713890,0.0,1.0,1.0
e5938146,1.0,0.0,0.0
e5941168,0.0,1.0,1.0
e5633736,1.0,0.0,0.0
e5748432,0.0,1.0,1.0
e796494,0.0,1.0,1.0
e5879442,0.0,1.0,1.0
e5943396,1.0,1.0,1.0
e5615280,1.0,0.0,0.0
e5799262,0.0,1.0,1.0
e5888474,1.0,0.0,0.0
e5954166,0.0,1.0,1.0
e5875126,1.0,1.0,1.0
e5780540,1.0,0.0,0.0
e5603652,1.0,1.0,1.0
e5642288,0.0,1.0,1.0
e5932358,0.0,0.0,1.0
e5934772,0.0,0.0,1.0
e5937586,0.0,1.0,1.0
e5632024,0.0,1.0,1.0
e5885136,1.0,0.0,0.0
e5889720,0.0,1.0,1.0
e5813788,1.0,1.0,1.0
e5955448,1.0,1.0,1.0
e769974,0.0,0.0,0.0
e752354,0.0,0.0,0.0
e5631746,0.0,1.0,0.0
e5463484,1.0,0.0,0.0
e5910442,0.0,1.0,1.0
e5103498,0.0,0.0,0.0
e5802992,1.0,0.0,1.0
e5892646,0.0,0.0,1.0
e5898174,1.0,0.0,0.0
e5448288,1.0,0.0,0.0
e5758902,0.0,1.0,1.0
e5631910,0.0,0.0,1.0
e5897192,0.0,1.0,1.0
e5904856,0.0,1.0,0.0
e5954940,1.0,1.0,1.0
e5680384,0.0,1.0,1.0
e5776354,0.0,1.0,1.0
e5941754,0.0,1.0,1.0
e5884930,1.0,0.0,0.0
e5903354,0.0,1.0,1.0
e5665726,0.0,0.0,1.0
e5955744,1.0,1.0,1.0
e5600858,0.0,0.0,1.0
e5888804,1.0,0.0,0.0
e5921794,0.0,1.0,1.0
e5529110,0.0,0.0,1.0
e5719524,0.0,1.0,0.0
e5882614,0.0,1.0,1.0
e5937074,1.0,0.0,0.0
e5954856,0.0,1.0,1.0
e5622122,1.0,0.0,0.0
e5917956,0.0,1.0,1.0
e5913394,1.0,1.0,1.0
e5925570,0.0,1.0,1.0
e5594318,0.0,0.0,1.0
e5641688,0.0,0.0,1.0
e5866766,1.0,0.0,0.0
e5924616,0.0,1.0,1.0
e5934028,0.0,0.0,1.0
e5608912,0.0,1.0,0.0
e5615488,1.0,0.0,0.0
e5556296,0.0,1.0,0.0
e5613246,0.0,0.0,1.0
e5621310,1.0,0.0,0.0
e5922500,0.0,1.0,1.0
e5807662,0.0,1.0,1.0
e5906206,0.0,1.0,1.0
e5891412,1.0,0.0,0.0
e5913706,0.0,1.0,1.0
e5169036,0.0,0.0,1.0
e806922,0.0,0.0,0.0
e5116406,0.0,0.0,0.0
e5900764,1.0,1.0,1.0
e5933988,1.0,0.0,0.0
e5814446,0.0,1.0,1.0
e5933056,0.0,1.0,0.0
e5940706,1.0,1.0,1.0
e5879858,0.0,1.0,0.0
e5893220,0.0,0.0,1.0
e5954662,1.0,1.0,1.0
e5789440,0.0,1.0,1.0
e5571526,0.0,1.0,0.0
e5612788,1.0,0.0,1.0
e5950976,1.0,1.0,1.0
e5771786,0.0,1.0,1.0
e5809606,1.0,0.0,0.0
e5631268,1.0,0.0,0.0
e5634296,1.0,0.0,0.0
e5811434,0.0,1.0,1.0
e5603402,0.0,1.0,0.0
e5742446,0.0,1.0,0.0
e5941014,0.0,1.0,1.0
e5928810,1.0,1.0,1.0
e803026,0.0,1.0,0.0
e5604440,0.0,1.0,0.0
e5864244,1.0,0.0,1.0
e5952838,1.0,1.0,1.0
e5624292,0.0,1.0,0.0
e5785892,1.0,0.0,1.0
e5872060,0.0,1.0,0.0
e5823744,1.0,1.0,1.0
e787810,0.0,0.0,1.0
e5693970,0.0,0.0,1.0
e5888130,0.0,0.0,1.0
e5915992,0.0,1.0,1.0
e5947268,1.0,1.0,1.0
e5662902,1.0,0.0,0.0
e5892822,0.0,1.0,1.0
e5609800,1.0,0.0,0.0
e5907946,0.0,1.0,1.0
e5632394,0.0,1.0,1.0
e5935250,1.0,0.0,1.0
e5930050,0.0,0.0,1.0
e5650512,0.0,1.0,1.0
e5818480,1.0,1.0,1.0
e734956,1.0,0.0,0.0
e5415196,1.0,0.0,0.0
e5607306,1.0,0.0,0.0
e5928268,1.0,1.0,1.0
e5638130,0.0,0.0,1.0
e5860998,1.0,1.0,0.0
e5875784,1.0,0.0,0.0
e5908908,0.0,1.0,1.0
e5599016,1.0,0.0,0.0
e5770014,0.0,1.0,1.0
e5618202,1.0,1.0,1.0
e5066220,0.0,0.0,0.0
e5557226,1.0,0.0,0.0
e5612846,0.0,1.0,1.0
e5854926,1.0,1.0,1.0
e5866442,1.0,1.0,1.0
e5556994,0.0,0.0,1.0
e5871346,1.0,1.0,0.0
e5955516,1.0,1.0,1.0
e5949444,1.0,1.0,1.0
e5943670,0.0,1.0,1.0
e5091208,0.0,0.0,0.0
e5952892,1.0,0.0,0.0
e5954424,0.0,1.0,1.0
e5914072,1.0,1.0,1.0
e5287470,1.0,0.0,0.0
e5667286,0.0,1.0,1.0
e5621834,0.0,0.0,1.0
e5954884,1.0,1.0,1.0
e5657476,0.0,1.0,0.0
e5883272,0.0,1.0,0.0
e5884304,0.0,0.0,1.0
e5896676,0.0,1.0,0.0
e5891554,1.0,0.0,0.0
e5950178,1.0,1.0,0.0
e5943964,1.0,1.0,1.0
e5954704,1.0,1.0,1.0
e5776176,0.0,1.0,1.0
e5877350,1.0,0.0,0.0
e5950476,1.0,1.0,1.0
e5913938,0.0,1.0,1.0
e5687190,1.0,0.0,0.0
e5941342,0.0,1.0,1.0
e5780338,0.0,1.0,1.0
e5688494,1.0,0.0,0.0
e5907538,1.0,1.0,1.0
e5942508,1.0,1.0,1.0
e5845186,1.0,0.0,1.0
e5953008,1.0,1.0,1.0
e723946,1.0,0.0,0.0
e735924,1.0,1.0,1.0
e5601824,1.0,0.0,0.0
e5907952,0.0,1.0,1.0
e5954442,1.0,1.0,1.0
e5955678,1.0,1.0,1.0
e5561694,1.0,0.0,0.0
e5600102,0.0,1.0,0.0
e5643172,0.0,1.0,1.0
e5606768,0.0,1.0,0.0
e812068,1.0,0.0,0.0
e812070,1.0,0.0,0.0
e812072,1.0,0.0,0.0
e5610986,0.0,1.0,1.0
e820028,1.0,0.0,0.0
e5629230,0.0,0.0,1.0
e5871990,0.0,0.0,1.0
e5952794,1.0,0.0,0.0
e5953482,0.0,1.0,1.0
e5926150,1.0,1.0,1.0
e5891806,0.0,0.0,1.0
e5920608,1.0,1.0,0.0
e5896670,0.0,1.0,1.0
e5948956,1.0,1.0,1.0
e751390,1.0,0.0,0.0
e5916840,0.0,1.0,1.0
e5854068,1.0,1.0,1.0
e5657002,0.0,1.0,1.0
e5792838,1.0,0.0,0.0
e5909106,1.0,1.0,1.0
e5631198,0.0,0.0,1.0
e5932280,0.0,1.0,1.0
e915980,1.0,0.0,0.0
e915982,0.0,1.0,1.0
e5878606,0.0,0.0,1.0
e5914948,1.0,1.0,1.0
e5950494,1.0,1.0,1.0
e5890430,1.0,0.0,0.0
e863546,0.0,1.0,1.0
e5955058,1.0,1.0,1.0
e5583732,1.0,0.0,0.0
e5900794,0.0,1.0,1.0
e5526934,1.0,1.0,1.0
e5656042,1.0,0.0,0.0
e5924634,0.0,1.0,1.0
e5595090,1.0,0.0,0.0
e5928106,1.0,1.0,1.0
e5915602,1.0,1.0,1.0
e5693950,1.0,0.0,0.0
e5935598,1.0,0.0,0.0
e5943644,0.0,1.0,1.0
e5931478,1.0,0.0,0.0
e5937430,0.0,1.0,1.0
e5846468,0.0,1.0,1.0
e5743390,1.0,1.0,0.0
e878604,0.0,1.0,0.0
e5914906,1.0,1.0,1.0
e5766218,0.0,1.0,1.0
e5946906,1.0,1.0,1.0
e5931442,1.0,0.0,0.0
e5937704,0.0,1.0,1.0
e5918024,0.0,1.0,1.0
e5954716,1.0,1.0,1.0
e5884976,0.0,1.0,0.0
e5896938,1.0,0.0,0.0
e5608956,0.0,0.0,1.0
e5644052,0.0,1.0,0.0
e903778,0.0,0.0,0.0
e5695928,1.0,0.0,0.0
e5648052,0.0,0.0,1.0
e5902202,1.0,0.0,0.0
e5629830,1.0,0.0,0.0
e5702394,1.0,0.0,0.0
e5939324,1.0,1.0,0.0
e853406,0.0,1.0,0.0
e5803020,1.0,0.0,0.0
e5911082,0.0,1.0,1.0
e5932428,1.0,1.0,0.0
e5948106,1.0,1.0,1.0
e5934934,1.0,0.0,0.0
e5185062,0.0,1.0,0.0
e5492276,0.0,0.0,1.0
e5905410,0.0,1.0,1.0
e5870594,1.0,0.0,0.0
e5245110,0.0,1.0,0.0
e5953110,1.0,0.0,1.0
e5636016,1.0,0.0,0.0
e5872980,1.0,0.0,0.0
e5945250,1.0,1.0,1.0
e845040,0.0,1.0,0.0
e845042,1.0,1.0,0.0
e5896662,0.0,1.0,1.0
e5577236,0.0,1.0,0.0
e5822712,0.0,1.0,1.0
e5887164,0.0,1.0,1.0
e5633704,1.0,0.0,0.0
e5909050,0.0,1.0,1.0
e5645956,0.0,1.0,1.0
e5887348,0.0,1.0,0.0
e5694300,1.0,1.0,0.0
e5611038,1.0,0.0,0.0
e5105912,0.0,1.0,0.0
e837970,0.0,1.0,0.0
e5887142,0.0,1.0,0.0
e5889782,0.0,1.0,0.0
e5777454,0.0,1.0,1.0
e5954004,1.0,0.0,0.0
e5945556,0.0,1.0,1.0
e5885732,1.0,0.0,0.0
e5907768,0.0,1.0,1.0
e5864982,1.0,1.0,1.0
e5954408,0.0,1.0,1.0
e5884244,0.0,1.0,0.0
e5892906,1.0,1.0,1.0
e5451854,1.0,1.0,1.0
e5901118,1.0,1.0,1.0
e5885282,0.0,1.0,0.0
e907012,1.0,1.0,0.0
e5077382,1.0,0.0,0.0
e5612520,0.0,1.0,0.0
e5933522,1.0,0.0,0.0
e5903578,1.0,0.0,1.0
e5870826,1.0,0.0,1.0
e5882166,0.0,1.0,0.0
e5949706,1.0,1.0,1.0
e5897860,0.0,1.0,1.0
e5933108,0.0,1.0,1.0
e840836,0.0,1.0,1.0
e5642122,0.0,1.0,0.0
e5930748,0.0,0.0,1.0
e5943450,0.0,1.0,1.0
e5016772,0.0,1.0,0.0
e913138,0.0,0.0,0.0
e5684920,1.0,1.0,1.0
e5901190,1.0,1.0,1.0
e5603952,0.0,0.0,1.0
e5949414,1.0,1.0,1.0
e5884496,1.0,0.0,0.0
e5911320,0.0,1.0,1.0
e5786900,0.0,1.0,1.0
e5821978,1.0,0.0,0.0
e5557522,0.0,1.0,1.0
e5952936,0.0,0.0,1.0
e5105494,0.0,0.0,0.0
e5522548,1.0,0.0,0.0
e5942470,1.0,1.0,0.0
e5856740,1.0,0.0,0.0
e5921464,0.0,1.0,1.0
e5908464,0.0,1.0,1.0
e5943010,0.0,1.0,1.0
e5955660,1.0,1.0,1.0
e865290,0.0,1.0,0.0
e5943502,0.0,1.0,1.0
e5947526,1.0,1.0,1.0
e5632228,1.0,0.0,0.0
e5796282,0.0,1.0,1.0
e5942646,1.0,1.0,1.0
e5430114,1.0,0.0,0.0
e5854578,0.0,1.0,1.0
e5614688,1.0,0.0,0.0
e5751874,0.0,1.0,1.0
e5096770,0.0,0.0,0.0
e5769962,0.0,1.0,0.0
e5879772,0.0,0.0,1.0
e5950626,1.0,1.0,1.0
e5918126,0.0,1.0,1.0
e5234152,0.0,1.0,0.0
e5617362,0.0,0.0,1.0
e5641048,0.0,1.0,0.0
e5820444,1.0,1.0,0.0
e5807674,1.0,1.0,1.0
e5954890,0.0,1.0,1.0
e5891014,1.0,1.0,1.0
e5087216,0.0,1.0,0.0
e5934364,1.0,0.0,1.0
e5623930,1.0,0.0,0.0
e5635740,0.0,0.0,1.0
e5955570,1.0,1.0,1.0
e5769558,0.0,1.0,1.0
e5852080,1.0,0.0,0.0
e861620,0.0,1.0,0.0
e5708852,0.0,0.0,1.0
e5884588,1.0,0.0,0.0
e5671104,0.0,1.0,0.0
e5676660,0.0,0.0,1.0
e5782376,0.0,1.0,1.0
e5937052,0.0,1.0,0.0
e878114,0.0,1.0,1.0
e5919814,1.0,1.0,1.0
e5086610,0.0,1.0,0.0
e5891796,1.0,0.0,0.0
e5922434,1.0,0.0,1.0
e5927572,1.0,1.0,1.0
e5909716,0.0,1.0,1.0
e5940680,0.0,1.0,1.0
e5955966,1.0,1.0,1.0
e5621574,1.0,0.0,0.0
e5771584,0.0,1.0,1.0
e5870274,1.0,1.0,1.0
e5893494,0.0,1.0,0.0
e5928010,1.0,1.0,1.0
e5838634,1.0,0.0,0.0
e5943246,0.0,1.0,1.0
e5769084,1.0,0.0,1.0
e926302,0.0,0.0,0.0
e5870130,1.0,0.0,0.0
e894766,1.0,1.0,0.0
e5567296,1.0,0.0,0.0
e5793628,0.0,1.0,1.0
e5935298,0.0,1.0,1.0
e5939394,1.0,0.0,0.0
e5935100,0.0,1.0,0.0
e926652,1.0,1.0,0.0
e5947338,1.0,1.0,1.0
e854232,0.0,1.0,0.0
e5891482,0.0,0.0,1.0
e5905052,0.0,1.0,0.0
e5955616,1.0,1.0,1.0
e5882920,0.0,1.0,0.0
e5910790,1.0,1.0,1.0
e5044868,1.0,0.0,0.0
e5858366,1.0,0.0,1.0
e5946034,1.0,1.0,1.0
e5795312,1.0,1.0,0.0
e5883502,0.0,0.0,1.0
e5891862,1.0,0.0,0.0
e834992,0.0,1.0,0.0
e5947774,0.0,1.0,1.0
e5947804,1.0,1.0,1.0
e5952922,0.0,1.0,0.0
e5953472,1.0,0.0,1.0
e5941340,1.0,1.0,1.0
e5581912,1.0,0.0,0.0
e5954526,1.0,1.0,1.0
e5628052,0.0,0.0,1.0
e5926008,1.0,1.0,0.0
e5929302,0.0,1.0,1.0
e5876712,0.0,1.0,1.0
e5376954,0.0,1.0,0.0
e5536164,0.0,1.0,0.0
e885378,0.0,1.0,0.0
e917114,1.0,0.0,0.0
e917116,1.0,0.0,0.0
e5876544,0.0,0.0,1.0
e5889520,1.0,0.0,0.0
e5933200,0.0,0.0,1.0
e5940620,1.0,1.0,1.0
e5804228,0.0,1.0,1.0
e5889324,0.0,1.0,0.0
e5636134,1.0,0.0,0.0
e5844606,0.0,1.0,1.0
e4976596,0.0,0.0,0.0
e878014,1.0,0.0,1.0
e5673878,0.0,0.0,1.0
e5926370,1.0,1.0,1.0
e5878952,1.0,0.0,0.0
e5925502,1.0,1.0,1.0
e5882864,0.0,1.0,1.0
e845188,1.0,0.0,0.0
e5570262,0.0,1.0,1.0
e5955876,1.0,1.0,1.0
e5517078,0.0,1.0,0.0
e5625060,0.0,1.0,0.0
e5674926,1.0,0.0,0.0
e5759930,1.0,0.0,1.0
e5885612,0.0,1.0,0.0
e5890686,0.0,0.0,1.0
e5876690,1.0,0.0,0.0
e5893040,1.0,0.0,0.0
e5943840,0.0,1.0,1.0
e5952924,0.0,1.0,1.0
e5953416,1.0,0.0,0.0
e5955702,1.0,1.0,1.0
e850698,1.0,0.0,0.0
e850700,0.0,1.0,1.0
e5943264,0.0,1.0,1.0
e5941916,0.0,1.0,1.0
e5918856,1.0,1.0,1.0
e5529442,1.0,0.0,0.0
e5885270,1.0,0.0,0.0
e5888992,1.0,0.0,0.0
e5955714,1.0,1.0,1.0
e5879600,1.0,0.0,0.0
e5897662,0.0,1.0,1.0
e5870144,1.0,1.0,1.0
e5606580,1.0,0.0,0.0
e5637846,1.0,0.0,0.0
e5870460,0.0,1.0,1.0
e872264,1.0,0.0,0.0
e5920750,1.0,0.0,0.0
e5950944,1.0,1.0,1.0
e5608838,0.0,1.0,0.0
e5803402,1.0,0.0,1.0
e5643864,1.0,0.0,0.0
e5677598,1.0,0.0,0.0
e5621424,0.0,1.0,0.0
e5637056,0.0,0.0,1.0
e875578,1.0,0.0,0.0
e5878074,0.0,1.0,1.0
e5926262,1.0,1.0,1.0
e867774,0.0,0.0,0.0
e5891232,0.0,1.0,0.0
e5955992,1.0,1.0,1.0
e5894752,1.0,0.0,0.0
e5651074,0.0,1.0,0.0
e5009196,1.0,0.0,0.0
e5948910,1.0,1.0,1.0
e5892076,1.0,0.0,0.0
e5907894,0.0,1.0,1.0
e5955038,1.0,1.0,1.0
e5893942,1.0,0.0,0.0
e5941094,0.0,1.0,1.0
e5079076,0.0,1.0,0.0
e5608876,1.0,1.0,1.0
e5949892,1.0,1.0,1.0
e5945886,1.0,1.0,1.0
e5630502,1.0,0.0,0.0
e5783722,1.0,1.0,1.0
e5741102,0.0,1.0,1.0
e5308022,0.0,1.0,0.0
e5920412,0.0,1.0,1.0
e5952362,1.0,1.0,1.0
e5918258,1.0,1.0,0.0
e5917290,0.0,1.0,1.0
e5562970,0.0,1.0,0.0
e5621650,0.0,1.0,0.0
e5940790,1.0,1.0,1.0
e1003890,0.0,1.0,0.0
e5936316,1.0,0.0,0.0
e5937090,0.0,1.0,1.0
e5949432,1.0,1.0,1.0
e5955852,1.0,1.0,1.0
e5845918,1.0,0.0,0.0
e5904064,0.0,1.0,1.0
e5943554,1.0,0.0,1.0
e5905302,0.0,1.0,1.0
e5851332,1.0,1.0,1.0
e5942572,0.0,1.0,1.0
e5780320,0.0,1.0,0.0
e5660878,0.0,0.0,1.0
e5880068,0.0,1.0,0.0
e5912654,0.0,1.0,1.0
e5934834,0.0,1.0,1.0
e5885786,0.0,1.0,0.0
e5890850,0.0,1.0,0.0
e995424,0.0,0.0,0.0
e985874,1.0,0.0,1.0
e5882194,1.0,0.0,0.0
e5931724,0.0,1.0,1.0
e5690116,1.0,0.0,0.0
e5930622,0.0,0.0,1.0
e5871514,1.0,0.0,1.0
e5597666,0.0,1.0,0.0
e5892132,0.0,1.0,0.0
e5863914,1.0,1.0,1.0
e5948886,1.0,1.0,1.0
e5950632,1.0,1.0,1.0
e1003904,0.0,0.0,0.0
e975100,0.0,1.0,0.0
e5637048,0.0,1.0,0.0
e5689446,0.0,1.0,0.0
e5923432,0.0,1.0,1.0
e5892130,0.0,1.0,0.0
e5922968,0.0,1.0,1.0
e5913446,0.0,1.0,1.0
e5882810,0.0,1.0,0.0
e5947202,1.0,1.0,1.0
e5086970,1.0,0.0,0.0
e5891852,0.0,0.0,1.0
e5117476,0.0,0.0,0.0
e5663078,1.0,0.0,0.0
e5954734,1.0,0.0,1.0
e5934200,0.0,1.0,1.0
e5935096,1.0,0.0,0.0
e5941418,0.0,1.0,1.0
e5825770,1.0,1.0,1.0
e5885438,1.0,0.0,0.0
e5909594,1.0,1.0,1.0
e5950074,1.0,1.0,1.0
e5415102,0.0,1.0,0.0
e5955388,1.0,1.0,1.0
e5630406,0.0,0.0,1.0
e5934954,0.0,1.0,0.0
e5944194,0.0,1.0,1.0
e5607504,1.0,0.0,0.0
e5704292,0.0,1.0,1.0
e5104286,0.0,0.0,0.0
e5612832,1.0,0.0,0.0
e5847544,0.0,1.0,1.0
e5946624,1.0,1.0,1.0
e5936744,1.0,0.0,0.0
e5938406,0.0,1.0,1.0
e5352294,1.0,1.0,1.0
e5592634,1.0,0.0,0.0
e5955792,1.0,1.0,1.0
e5634958,1.0,0.0,0.0
e5949700,1.0,1.0,1.0
e5954686,1.0,1.0,1.0
e5656258,1.0,0.0,0.0
e5677844,0.0,1.0,1.0
e5897664,1.0,1.0,1.0
e5616784,0.0,1.0,0.0
e5877144,1.0,0.0,0.0
e5884250,0.0,1.0,0.0
e5885338,0.0,1.0,0.0
e5945090,1.0,1.0,1.0
e5889556,1.0,1.0,1.0
e978028,0.0,1.0,0.0
e5608232,0.0,0.0,1.0
e5883362,1.0,0.0,0.0
e5912810,0.0,1.0,1.0
e5732182,1.0,1.0,0.0
e949406,0.0,0.0,0.0
e5069298,1.0,0.0,0.0
e5500042,1.0,1.0,1.0
e5907518,0.0,1.0,1.0
e5842128,0.0,0.0,1.0
e5847362,0.0,1.0,1.0
e5642376,1.0,0.0,0.0
e5890446,1.0,0.0,1.0
e1018570,0.0,0.0,0.0
e5955152,1.0,1.0,1.0
e5887274,1.0,0.0,0.0
e5890150,0.0,1.0,1.0
e5753446,0.0,1.0,0.0
e5930836,1.0,1.0,0.0
e5938650,0.0,1.0,1.0
e5442224,0.0,0.0,1.0
e5627282,1.0,0.0,0.0
e995098,0.0,1.0,1.0
e5455870,1.0,0.0,0.0
e5785682,1.0,0.0,1.0
e5916064,1.0,0.0,1.0
e5885332,1.0,0.0,0.0
e5945622,0.0,1.0,1.0
e5075248,0.0,1.0,0.0
e5516966,1.0,0.0,0.0
e5955750,1.0,1.0,1.0
e5618016,1.0,0.0,0.0
e5679488,1.0,0.0,0.0
e5596142,0.0,1.0,1.0
e5242182,0.0,1.0,1.0
e938264,1.0,0.0,0.0
e5387938,0.0,1.0,1.0
e5086292,0.0,0.0,0.0
e5634142,1.0,0.0,0.0
e5952762,1.0,1.0,1.0
e984768,0.0,0.0,1.0
e5931656,1.0,1.0,1.0
e5955184,1.0,1.0,1.0
e5955986,1.0,1.0,1.0
e5901954,1.0,1.0,1.0
e5953450,1.0,1.0,1.0
e5820576,0.0,1.0,1.0
e936682,1.0,0.0,0.0
e5874376,1.0,0.0,0.0
